"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Small island developing States","1968","5475817","3008589","0.76","0.76",,,,,,
"Europe and Northern America","1968","135704847","74028254","0","0",,,,,,
"Northern America","1968","37786135","20244002","0","0",,,,,,
"Europe","1968","97918713","53784252","0","0",,,,,,
"Latin America and the Caribbean","1968","50459845","27934906","0","0",,,,,,
"Central and Southern Asia","1968","130525967","72815533","16.56","15.49",,,,,,
"Central Asia","1968","4535793","2764597","0","0",,,,,,
"Southern Asia","1968","125990174","70050936","17.15","16.1",,,,,,
"Eastern and South-Eastern Asia","1968","217898590","124132649","8.43","7.8",,,,,,
"Eastern Asia","1968","171356024","98173602","0","0",,,,,,
"South-Eastern Asia","1968","46542567","25959047","39.45","37.31",,,,,,
"Northern Africa and Western Asia","1968","28167299","15711048","0","0",,,,,,
"Western Asia","1968","14152748","7862867","0","0",,,,,,
"Northern Africa","1968","14014551","7848181","0","0",,,,,,
"Sub-Saharan Africa","1968","49117398","26250891","37.63","36.87",,,,,,
"Oceania","1968","3154564","1659811","0","0",,,,,,
"Oceania (exc. Australia and New Zealand)","1968","637814","341704","0","0",,,,,,
"Australia and New Zealand","1968","2516750","1318107","0","0",,,,,,
"North America, Europe, Australia and New Zealand","1968","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1968","0","0","NaN","NaN",,,,,,
"World","1968","615028508","342533090","9.5","8.9",,,,,,
"Least developed countries","1969","55976784","30188712","36.84","36.44",,,,,,
"Landlocked developing countries","1969","29349363","16247765","6.98","6.9",,,,,,
"Small island developing States","1969","5642159","3102966","0.76","0.8",,,,,,
"Europe and Northern America","1969","140191200","74812646","94.44","94.2","10.8952667023013","4.72851643932732","6.19604837959571","152188","70918","81270"
"Northern America","1969","39074158","20758589","100","100","12.3463541562064","5.38156000285665","7.00247841108784","48144","22403","25741"
"Europe","1969","101117042","54054057","92.3","91.97","10.2867999615127","4.45571584110991","5.85718205928869","103571","48277","55293"
"Latin America and the Caribbean","1969","52267850","28863963","3.6","3.56",,,,,,
"Central and Southern Asia","1969","135351072","75918445","87.65","87.57","62.6628138152301","30.919771171198","32.7558459038997","872684","476848","395836"
"Central Asia","1969","4930757","2942729","0","0",,,,,,
"Southern Asia","1969","130420315","72975717","90.96","91.1","62.6628138152301","30.919771171198","32.7558459038997","840960","458365","382595"
"Eastern and South-Eastern Asia","1969","227994529","129383151","17.3","15.43",,,,,,
"Eastern Asia","1969","179561155","102195920","11.46","9.59",,,,,,
"South-Eastern Asia","1969","48433374","27187231","38.97","37.39",,,,,,
"Northern Africa and Western Asia","1969","29410004","16391639","8.27","8.6",,,,,,
"Western Asia","1969","14780805","8210268","0","0",,,,,,
"Northern Africa","1969","14629199","8181372","16.62","17.22",,,,,,
"Sub-Saharan Africa","1969","50377965","27021391","37.39","36.81",,,,,,
"Oceania","1969","3247731","1690910","79.89","79.28","11.5226035776717","5.55316476459305","6.00277320171226","3758","1883","1875"
"Oceania (exc. Australia and New Zealand)","1969","653208","350364","0","0",,,,,,
"Australia and New Zealand","1969","2594523","1340546","100","100","11.5226035776717","5.55316476459305","6.00277320171226","3003","1493","1510"
"North America, Europe, Australia and New Zealand","1969","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1969","0","0","NaN","NaN",,,,,,
"World","1969","638840348","354082144","49.5","48.2",,,,,,
"Least developed countries","1970","57411568","31121255","38.24","38.04",,,,,,
"Landlocked developing countries","1970","30435892","16753374","9.58","9.43",,,,,,
"Small island developing States","1970","5819172","3201237","0.77","0.83",,,,,,
"Europe and Northern America","1970","144866495","75638081","94.42","94.18","11.0037024857811","4.73851148517124","6.29502002529916","159287","71853","87434"
"Northern America","1970","40552927","21361728","100","100","12.5309425086196","5.45956620386364","7.11019488444999","50777","23389","27388"
"Europe","1970","104313569","54276354","92.25","91.89","10.3604873040808","4.42951689537299","5.95735862940856","107986","48190","59796"
"Latin America and the Caribbean","1970","54125441","29782468","3.57","3.52",,,,,,
"Central and Southern Asia","1970","140619816","78665435","87.53","87.57","59.1021172849627","28.9600234874068","31.0410431358435","853014","462325","390689"
"Central Asia","1970","5326824","3088270","0","0",,,,,,
"Southern Asia","1970","135292992","75577166","90.97","91.14","59.1021172849627","28.9600234874068","31.0410431358435","820748","444175","376573"
"Eastern and South-Eastern Asia","1970","238743146","134144311","16.82","14.91",,,,,,
"Eastern Asia","1970","188285890","105777218","10.98","8.78",,,,,,
"South-Eastern Asia","1970","50457256","28367093","38.64","37.77",,,,,,
"Northern Africa and Western Asia","1970","30669853","17062857","8.31","8.67",,,,,,
"Western Asia","1970","15428109","8551120","0","0",,,,,,
"Northern Africa","1970","15241744","8511737","16.72","17.38",,,,,,
"Sub-Saharan Africa","1970","51658338","27825082","38.77","38.28",,,,,,
"Oceania","1970","3346647","1727401","79.99","79.16","11.4533123224535","5.50989702946901","5.97634433488236","3850","1909","1941"
"Oceania (exc. Australia and New Zealand)","1970","669668","360009","0","0",,,,,,
"Australia and New Zealand","1970","2676979","1367392","100","100","11.4533123224535","5.50989702946901","5.97634433488236","3081","1511","1570"
"North America, Europe, Australia and New Zealand","1970","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1970","0","0","NaN","NaN",,,,,,
"World","1970","664029734","364845633","49.3","47.9",,,,,,
"Least developed countries","1971","58827287","32037907","38.17","38.16",,,,,,
"Landlocked developing countries","1971","31483630","17256739","9.43","9.38",,,,,,
"Small island developing States","1971","5999666","3298454","0.79","0.86",,,,,,
"Europe and Northern America","1971","148651904","76665311","94.39","94.22","11.0738880855055","4.74006353158827","6.36399027212146","164769","72852","91917"
"Northern America","1971","41888517","21997854","100","100","12.6760140260478","5.52048719551838","7.19524810556484","53082","24355","28727"
"Europe","1971","106763387","54667457","92.19","91.89","10.3923199906878","4.39811488874415","6.02068476525008","111113","48193","62920"
"Latin America and the Caribbean","1971","56022010","30720818","3.55","3.48",,,,,,
"Central and Southern Asia","1971","145956596","81298144","87.44","87.55","55.6362942136178","27.0683399581204","29.362755298011","831527","446160","385368"
"Central Asia","1971","5691408","3221719","0","0",,,,,,
"Southern Asia","1971","140265188","78076426","90.99","91.16","55.6362942136178","27.0683399581204","29.362755298011","799127","428479","370648"
"Eastern and South-Eastern Asia","1971","248117818","137664965","16.35","14.6",,,,,,
"Eastern Asia","1971","195552977","108100076","10.42","8.17",,,,,,
"South-Eastern Asia","1971","52564842","29564889","38.44","38.09",,,,,,
"Northern Africa and Western Asia","1971","31904763","17706213","8.35","8.7",,,,,,
"Western Asia","1971","16067804","8876565","0","0",,,,,,
"Northern Africa","1971","15836960","8829648","16.82","17.45",,,,,,
"Sub-Saharan Africa","1971","52957847","28655755","38.54","38.15",,,,,,
"Oceania","1971","3443481","1770940","80.04","79.07","11.3536519214258","5.45521100841641","5.93079464926869","3927","1937","1990"
"Oceania (exc. Australia and New Zealand)","1971","687330","370608","0","0",,,,,,
"Australia and New Zealand","1971","2756151","1400332","100","100","11.3536519214258","5.45521100841641","5.93079464926869","3145","1532","1613"
"North America, Europe, Australia and New Zealand","1971","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1971","0","0","NaN","NaN",,,,,,
"World","1971","687054418","374482144","49","47.7",,,,,,
"Least developed countries","1972","60322527","32975653","41.7","41.84",,,,,,
"Landlocked developing countries","1972","32471668","17769259","15.98","15.9",,,,,,
"Small island developing States","1972","6176045","3391429","0.81","0.89",,,,,,
"Europe and Northern America","1972","150995964","77711364","94.36","94.31","11.0812706568126","4.71927655101475","6.39216047885608","167512","73522","93990"
"Northern America","1972","42860849","22593969","100","100","12.6830951226383","5.51960891217228","7.20324530746166","54314","25011","29303"
"Europe","1972","108135115","55117395","92.12","91.98","10.3919299533172","4.36238293809916","6.05596545559517","112603","48194","64410"
"Latin America and the Caribbean","1972","57932626","31668869","3.52","3.45",,,,,,
"Central and Southern Asia","1972","151401882","83864481","88.82","88.9","52.9508145748915","25.4340241825876","28.2349179789744","818941","432097","386844"
"Central Asia","1972","6028276","3371347","0","0",,,,,,
"Southern Asia","1972","145373607","80493135","92.51","92.62","52.9508145748915","25.4340241825876","28.2349179789744","786352","414727","371625"
"Eastern and South-Eastern Asia","1972","256686388","140374397","83.22","82.79","11.3511830611371","7.27454685447673","4.10650920024593","300701","204978","95724"
"Eastern Asia","1972","201835720","109569160","95.43","95.28","10.0487308675897","6.82594925246532","3.24493135186002","210072","150095","59977"
"South-Eastern Asia","1972","54850668","30805237","38.32","38.34",,,,,,
"Northern Africa and Western Asia","1972","33091160","18300352","8.4","8.7",,,,,,
"Western Asia","1972","16677048","9173770","0","0",,,,,,
"Northern Africa","1972","16414112","9126582","16.94","17.45",,,,,,
"Sub-Saharan Africa","1972","54315627","29501248","38.3","38.01",,,,,,
"Oceania","1972","3513079","1816031","79.9","78.95","11.2224455374124","5.38031375541379","5.87373431553207","3959","1959","1999"
"Oceania (exc. Australia and New Zealand)","1972","706025","382250","0","0",,,,,,
"Australia and New Zealand","1972","2807054","1433781","100","100","11.2224455374124","5.38031375541379","5.87373431553207","3165","1547","1618"
"North America, Europe, Australia and New Zealand","1972","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1972","0","0","NaN","NaN",,,,,,
"World","1972","707936725","383236740","73.3","72.9","24.1115457415239","12.3534200874375","11.9051955357626","1730495","952742","777753"
"Least developed countries","1973","62095638","33995799","41.71","41.98",,,,,,
"Landlocked developing countries","1973","33506067","18322381","15.79","15.78",,,,,,
"Small island developing States","1973","6350729","3481950","0.84","0.91",,,,,,
"Europe and Northern America","1973","152973868","78713847","94.38","94.45","11.0194578077799","4.66904252771233","6.38020472727475","168738","73676","95062"
"Northern America","1973","43785503","23104295","100","100","12.4900951213929","5.43030722641355","7.09833402955547","54626","25161","29465"
"Europe","1973","109188366","55609552","92.12","92.15","10.3783772101195","4.32561136685025","6.07906150079689","113554","48213","65340"
"Latin America and the Caribbean","1973","59825367","32622718","3.49","3.42",,,,,,
"Central and Southern Asia","1973","157261878","86414487","88.76","88.8","49.8762033574315","23.8019801337658","26.7099734818543","799911","416322","383589"
"Central Asia","1973","6365986","3537725","0","0",,,,,,
"Southern Asia","1973","150895892","82876762","92.51","92.59","49.8762033574315","23.8019801337658","26.7099734818543","767554","399278","368276"
"Eastern and South-Eastern Asia","1973","264092905","141966665","82.98","82.24","11.174347783926","7.15672522858109","4.04658283682273","302972","203933","99039"
"Eastern Asia","1973","206836883","109922140","95.35","94.97","9.9649340709661","6.73061384722048","3.25623669553837","211687","148468","63218"
"South-Eastern Asia","1973","57256022","32044525","38.3","38.58",,,,,,
"Northern Africa and Western Asia","1973","34261683","18859094","8.46","8.69",,,,,,
"Western Asia","1973","17244666","9433252","0","0",,,,,,
"Northern Africa","1973","17017017","9425842","17.03","17.38",,,,,,
"Sub-Saharan Africa","1973","55854079","30396109","38.12","37.88",,,,,,
"Oceania","1973","3577677","1862024","79.7","78.77","11.0841225766174","5.3008045050378","5.81413767878023","3980","1979","2001"
"Oceania (exc. Australia and New Zealand)","1973","726225","395390","0","0",,,,,,
"Australia and New Zealand","1973","2851453","1466634","100","100","11.0841225766174","5.3008045050378","5.81413767878023","3174","1559","1615"
"North America, Europe, Australia and New Zealand","1973","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1973","0","0","NaN","NaN",,,,,,
"World","1973","727847455","390834942","73.1","72.6","23.2167946025015","11.8688937571378","11.4842056622542","1711829","933294","778535"
"Least developed countries","1974","64064676","35072922","41.83","42.12",,,,,,
"Landlocked developing countries","1974","34621413","18937836","15.71","15.7",,,,,,
"Small island developing States","1974","6528608","3573192","0.87","0.93",,,,,,
"Europe and Northern America","1974","154666975","79506543","94.44","94.61","10.9263915363883","4.60574887144331","6.34988865746285","169163","73406","95756"
"Northern America","1974","44762458","23495808","100","100","12.1512983755848","5.2752902412479","6.91247343800722","54358","24855","29503"
"Europe","1974","109904517","56010735","92.18","92.35","10.3836975114207","4.30148028523086","6.1084927874877","114333","48290","66044"
"Latin America and the Caribbean","1974","61683948","33583405","3.46","3.39",,,,,,
"Central and Southern Asia","1974","162914419","88885085","92.66","92.65","46.7862143914011","22.1988504609295","25.1455666032525","776101","399059","377042"
"Central Asia","1974","6702325","3717613","0","0",,,,,,
"Southern Asia","1974","156212094","85167472","96.63","96.7","46.7862143914011","22.1988504609295","25.1455666032525","744209","382368","361841"
"Eastern and South-Eastern Asia","1974","267820526","140571514","82.56","81.36","11.0324521523125","7.04704820282388","4.01368860657022","301176","198823","102353"
"Eastern Asia","1974","208189896","107316688","95.18","94.54","9.88784056973879","6.63441796116059","3.27515133139679","209054","142871","66183"
"South-Eastern Asia","1974","59630631","33254827","38.49","38.81",,,,,,
"Northern Africa and Western Asia","1974","35461444","19420638","10.27","10.28",,,,,,
"Western Asia","1974","17820605","9694438","3.5","3.21",,,,,,
"Northern Africa","1974","17640839","9726200","17.11","17.32",,,,,,
"Sub-Saharan Africa","1974","57568577","31352435","40.23","39.98",,,,,,
"Oceania","1974","3653971","1910643","79.51","78.52","10.9858250805207","5.22873644409357","5.78734915989406","4027","2003","2024"
"Oceania (exc. Australia and New Zealand)","1974","748686","410388","0","0",,,,,,
"Australia and New Zealand","1974","2905286","1500255","100","100","10.9858250805207","5.22873644409357","5.78734915989406","3204","1573","1631"
"North America, Europe, Australia and New Zealand","1974","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1974","0","0","NaN","NaN",,,,,,
"World","1974","743769858","395230262","73.9","73.2","22.6610133853439","11.5606266943441","11.2302150144795","1706390","919135","787255"
"Least developed countries","1975","66003289","36112593","41.96","42.21",,,,,,
"Landlocked developing countries","1975","35739483","19582614","15.64","15.61",,,,,,
"Small island developing States","1975","6712099","3669386","0.89","0.95",,,,,,
"Europe and Northern America","1975","156120439","80068169","94.54","94.79","10.8497008111009","4.55161223013986","6.3268861131724","169594","73054","96540"
