"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Eastern Asia","2010","86323590","41801743","100","100","1.87633842134327","1.01654591970925","0.860667409577442","16170","8503","7667"
"South-Eastern Asia","2010","53999345","26920255","100","100","4.97452853013658","2.87177196899065","2.10881259002986","26917","15484","11433"
"Northern Africa and Western Asia","2010","44263339","22722439","100","100","4.51052154444953","2.60723203180577","1.90826480176006","20093","11864","8229"
"Western Asia","2010","22760431","11589159","100","100","4.12104930691637","2.28874350179566","1.83650910339721","9418","5311","4107"
"Northern Africa","2010","21502908","11133280","100","100","4.9183810423955","2.93865397270994","1.98556194919563","10675","6553","4122"
"Sub-Saharan Africa","2010","114020657","61500492","100","100","19.6980227124751","12.2549160219165","7.53545303468576","231118","151666","79452"
"Oceania","2010","2742238","1390160","100","100","3.98302153151298","2.33154246442961","1.65533855922731","1097","649","448"
"Oceania (exc. Australia and New Zealand)","2010","1105632","580136","100","100","8.49079584800505","5.00351621672275","3.50481603515074","951","582","369"
"Australia and New Zealand","2010","1636606","810024","100","100","0.891042606601444","0.413482491485038","0.477757659543844","146","67","79"
"Europe, Northern America, Australia and New Zealand","2010","59960453","29776568","100","100","1.2428601125507","0.592590533354479","0.650655151279393","7459","3530","3929"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2010","55104977","27500391","100","100","5.04596670888702","2.91678933424583","2.13540590380566","27868","16066","11802"
"World","2010","599022846","304157890","100","100","8.07065164193055","4.83381306883614","3.25256084421037","486887","294761","192126"
"Least developed countries","2011","113355483","60000391","100","100","16.4407532444907","10.2026195810273","6.30243501030767","190526","123060","67466"
"Landlocked developing countries","2011","55335439","29313212","100","100","14.7360364564995","8.96276118929806","5.82548772246899","83189","52782","30407"
"Small island developing States","2011","5421865","2715868","100","100","7.47973436380134","4.42889971876211","3.06440659454395","4072","2411","1661"
"Europe and Northern America","2011","58498694","29202765","100","100","1.21001442978474","0.577022942986812","0.633356948288299","7083","3371","3712"
"Northern America","2011","21760388","10887735","100","100","1.10053073294436","0.51191301941266","0.58891918893185","2396","1115","1281"
"Europe","2011","36738307","18315031","99.99","100","1.2749054555965","0.615728758381321","0.659582821326855","4687","2256","2431"
"Latin America and the Caribbean","2011","53160251","26217941","100","100","2.93743607823038","1.42472563311817","1.51486871740466","15645","7476","8169"
"Central and Southern Asia","2011","186489922","94272070","100","100","7.89089687334665","4.3950186775328","3.51131047091618","147923","83048","64875"
"Central Asia","2011","5729296","2873089","100","100","2.9086436334067","1.49205247294655","1.41870794716109","1669","858","811"
"Southern Asia","2011","180760626","91398981","100","100","8.04820623007596","4.48613550243743","3.57812267078395","146254","82190","64064"
"Eastern and South-Eastern Asia","2011","139327544","68634042","100","100","2.9988014972453","1.68796908153075","1.31304880149398","41767","23190","18577"
"Eastern Asia","2011","85370858","41595973","100","100","1.8947943158224","1.02433392584351","0.871352946363191","16158","8526","7632"
"South-Eastern Asia","2011","53956687","27038069","100","100","4.73347570465477","2.70806039661672","2.03091514892175","25609","14664","10945"
"Northern Africa and Western Asia","2011","44778721","23074959","100","100","4.487062166183","2.59273883374837","1.89924758540429","20233","11981","8252"
"Western Asia","2011","22968355","11723549","100","100","4.15361543582193","2.31827930000234","1.83960084437723","9583","5442","4141"
"Northern Africa","2011","21810366","11351410","100","100","4.83384206800574","2.87611694742785","1.96337200808445","10650","6539","4111"
"Sub-Saharan Africa","2011","117109283","63218414","100","100","20.1341565121007","12.4612562484306","7.76972074485033","242614","158544","84070"
"Oceania","2011","2779295","1414742","100","100","3.92401624907146","2.28755078150925","1.64021754849717","1096","648","448"
"Oceania (exc. Australia and New Zealand)","2011","1129774","592658","100","100","8.30202133649938","4.88966278158693","3.42912582382657","950","581","369"
"Australia and New Zealand","2011","1649521","822084","100","100","0.884487295551573","0.407417925050912","0.477263816334384","146","67","79"
"Europe, Northern America, Australia and New Zealand","2011","60148215","30024849","100","100","1.2010888285735","0.572379378579463","0.629069516412973","7229","3438","3791"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2011","55086460","27630727","100","100","4.80752086178482","2.75490417216277","2.05828707326769","26559","15245","11314"
"World","2011","602143708","306034931","100","100","7.85483362408801","4.69851052189637","3.17122312742311","476363","288259","188104"
"Least developed countries","2012","115712655","61125536","100","100","14.5768836194814","9.01756488746219","5.60990642723942","172158","110740","61418"
"Landlocked developing countries","2012","56567192","30025225","100","100","14.0069841198807","8.44918635975346","5.60515677428882","80791","50953","29838"
"Small island developing States","2012","5425738","2712939","100","100","6.87849719751266","4.06296062367641","2.82702265556815","3745","2209","1536"
"Europe and Northern America","2012","58856005","29602675","100","100","1.17783021559648","0.559100842913332","0.619075498316048","6934","3311","3623"
"Northern America","2012","22010196","11058811","100","100","1.08702843372466","0.503092072584298","0.584230282764262","2393","1113","1280"
"Europe","2012","36845810","18543864","99.99","100","1.2320496937035","0.592502354442079","0.639926497217699","4541","2198","2343"
"Latin America and the Caribbean","2012","52870321","26042646","100","100","2.8286998332947","1.36202857723596","1.46867162878775","14985","7099","7886"
"Central and Southern Asia","2012","186983273","94017163","100","100","7.3898930080184","4.07820823143032","3.32524582146861","138771","76841","61930"
"Central Asia","2012","5768065","2964448","100","100","2.87195883830893","1.46968207675516","1.40434069590428","1660","872","788"
"Southern Asia","2012","181215208","91052715","100","100","7.53384684359759","4.16302084736985","3.3849174782563","137111","75969","61142"
"Eastern and South-Eastern Asia","2012","138883247","69053854","100","100","2.83079442925993","1.5756429019881","1.2571323188869","39346","21778","17568"
"Eastern Asia","2012","84883233","41836382","100","100","1.74254548410946","0.930216456364122","0.813085373139832","14790","7787","7003"
"South-Eastern Asia","2012","54000014","27217472","100","100","4.53229106467368","2.5669252697253","1.97042372540115","24556","13991","10565"
"Northern Africa and Western Asia","2012","45432749","23535047","100","100","4.6790966482918","2.73430092678969","1.95012795818546","21437","12888","8549"
"Western Asia","2012","23258358","11931417","100","100","4.70762815581394","2.72771891388075","1.98532464952978","11020","6518","4502"
"Northern Africa","2012","22174391","11603630","100","100","4.64823886752519","2.74106882750673","1.91241209319245","10417","6370","4047"
"Sub-Saharan Africa","2012","120340629","64976846","100","100","18.3378522237853","11.3027332402077","7.11554408017464","226788","147718","79070"
"Oceania","2012","2820211","1443723","100","100","3.85024518283461","2.2278602924032","1.62600740777036","1092","644","448"
"Oceania (exc. Australia and New Zealand)","2012","1153208","604710","100","100","8.12791810500924","4.76776135457214","3.37625392341637","949","578","371"
"Australia and New Zealand","2012","1667003","839014","100","100","0.857932579214959","0.393241723900219","0.46487366303542","143","66","77"
"Europe, Northern America, Australia and New Zealand","2012","60523008","30441688","100","100","1.16902009662334","0.554529776730088","0.614831262135751","7077","3377","3700"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2012","55153221","27822181","100","100","4.60824185800424","2.61481161465972","1.9986563531905","25505","14569","10936"
"World","2012","606186433","308671952","100","100","7.36040611885447","4.3685444941677","3.00498905306958","449354","270280","179075"
"Least developed countries","2013","118069764","62243851","100","100","13.8523601219273","8.55199452942382","5.34608528461129","166769","106919","59850"
"Landlocked developing countries","2013","57843646","30740446","100","100","13.5135254058651","8.10628730777759","5.45142894737288","79672","50041","29631"
"Small island developing States","2013","5437475","2719304","100","100","6.71188038669468","3.94541889154649","2.77741957882416","3662","2150","1512"
"Europe and Northern America","2013","59360224","30075336","100","100","1.15184944994629","0.543669491498661","0.608510787197889","6836","3271","3565"
"Northern America","2013","22269778","11228985","100","100","1.08459749214496","0.497694955639042","0.587194780386209","2415","1118","1297"
"Europe","2013","37090447","18846352","99.99","100","1.1921184376712","0.571062221618771","0.621411080444541","4421","2153","2268"
"Latin America and the Caribbean","2013","52571975","25906711","100","100","2.77232340896016","1.32715304205812","1.44709087796295","14604","6881","7723"
"Central and Southern Asia","2013","187386260","93843758","100","100","6.95200065693291","3.8006356568321","3.16338788489256","130745","71469","59276"
"Central Asia","2013","5865183","3084855","100","100","2.83367334006657","1.4447288371925","1.39095405430759","1666","892","774"
"Southern Asia","2013","181521077","90758903","100","100","7.08576131002947","3.88061427665659","3.21763342758899","129079","70577","58502"
"Eastern and South-Eastern Asia","2013","139027014","69810495","100","100","2.79719514656684","1.55042633181561","1.24870483961524","38961","21664","17297"
"Eastern Asia","2013","84874245","42395561","100","100","1.6876443132563","0.895447413789669","0.792906905905","14335","7596","6739"
"South-Eastern Asia","2013","54152770","27414934","100","100","4.52982195897544","2.56246756956672","1.97240862253804","24626","14068","10558"
"Northern Africa and Western Asia","2013","46279343","24117930","100","100","4.60127116675368","2.67926472495715","1.92716983996782","21491","12941","8550"
"Western Asia","2013","23675837","12224841","100","100","4.68609110076024","2.71454637422215","1.97691114351485","11178","6646","4532"
"Northern Africa","2013","22603506","11893089","100","100","4.51203107127418","2.64299761189736","1.87398640095921","10313","6295","4018"
"Sub-Saharan Africa","2013","123744925","66789835","100","100","17.571979503103","10.789387158327","6.85657053889852","223278","144906","78372"
"Oceania","2013","2865058","1475900","100","100","3.78343381337987","2.17934227179511","1.60759504141445","1091","644","447"
"Oceania (exc. Australia and New Zealand)","2013","1176604","616485","100","100","7.95972009310231","4.66883250866809","3.30632425861694","948","577","371"
"Australia and New Zealand","2013","1688455","859415","100","100","0.847802218581828","0.389724081167311","0.458256731097965","143","67","76"
"Europe, Northern America, Australia and New Zealand","2013","61048679","30934751","100","100","1.14344129765642","0.539392846936615","0.6043744459728","6979","3338","3641"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2013","55329373","28031419","100","100","4.60341952432863","2.6088399289569","1.99979674496987","25574","14645","10929"
"World","2013","611234798","312019963","100","100","7.09774449804446","4.18609182154096","2.92389235839205","437007","261777","175231"
"Least developed countries","2014","120397182","63344951","100","100","13.9754356110322","8.63765285582432","5.38429038644098","171508","109905","61603"
"Landlocked developing countries","2014","59146251","31439583","100","100","14.1371768536815","8.51128857808415","5.67418288356425","85279","53747","31532"
"Small island developing States","2014","5454290","2734546","100","100","6.51918513098593","3.80690140490357","2.72264858078959","3569","2086","1483"
"Europe and Northern America","2014","59927817","30510790","100","100","1.12881976774448","0.530834305232511","0.598303062302329","6761","3240","3521"
"Northern America","2014","22484040","11346598","100","100","1.07832129643282","0.496060897598845","0.582549378801746","2424","1126","1298"
"Europe","2014","37443777","19164192","100","100","1.15898976161466","0.551423084996182","0.607901887752762","4337","2114","2223"
"Latin America and the Caribbean","2014","52278461","25802785","100","100","2.72470287870941","1.29475783806813","1.43179887345529","14273","6686","7587"
"Central and Southern Asia","2014","187800091","93872131","100","100","6.53637562721499","3.54295555399343","3.00406333610275","123153","66635","56518"
"Central Asia","2014","6002374","3217645","100","100","2.79043920016642","1.41618227383903","1.3762058847066","1679","912","767"
"Southern Asia","2014","181797717","90654487","100","100","6.66106746092177","3.6183589929635","3.05375806090028","121474","65723","55751"
"Eastern and South-Eastern Asia","2014","139643179","70740118","100","100","2.63414052731537","1.43888249825034","1.19698034313151","36877","20372","16505"
"Eastern Asia","2014","85259429","43149402","100","100","1.63574093253804","0.863138732652194","0.773269638861952","13967","7452","6515"
"South-Eastern Asia","2014","54383751","27590717","100","100","4.19682800495869","2.33862945417276","1.86255437530803","22910","12920","9990"
"Northern Africa and Western Asia","2014","47248429","24759388","100","100","4.46099109780984","2.58093740646951","1.88491854812938","21283","12797","8486"
"Western Asia","2014","24160003","12552418","100","100","4.53521603330032","2.60804376230601","1.93221156330934","11046","6556","4490"
"Northern Africa","2014","23088426","12206970","100","100","4.38284684348622","2.55306319516616","1.83446715890617","10237","6241","3996"
"Sub-Saharan Africa","2014","127221059","68603193","100","100","17.5800216630109","10.7763927784511","6.87774617881314","229570","148660","80910"
"Oceania","2014","2912796","1509833","100","100","3.69851432067758","2.11719676532032","1.58467261910061","1085","640","445"
"Oceania (exc. Australia and New Zealand)","2014","1199860","628169","100","100","7.76658576044942","4.55050103160573","3.23078642580717","943","573","370"
"Australia and New Zealand","2014","1712936","881664","100","100","0.830733983810394","0.379891169684911","0.451014150418631","142","67","75"
"Europe, Northern America, Australia and New Zealand","2014","61640753","31392454","100","100","1.12053778185417","0.5265952244517","0.594255489505318","6903","3307","3596"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2014","55583610","28218885","100","100","4.2745624206193","2.38792034047819","1.89115801483172","23853","13493","10360"
"World","2014","617031831","315798237","100","100","6.9645167977519","4.09281337822205","2.88350506764679","433003","259031","173973"
"Least developed countries","2015","122622118","64391434","100","100","13.8173359218982","8.50572417755132","5.35717842641178","172565","110007","62558"
"Landlocked developing countries","2015","60439369","32101726","100","100","14.0707507310658","8.40565826199588","5.71311496104386","86667","54195","32472"
"Small island developing States","2015","5471504","2756634","100","100","6.68409952804006","3.88667421071277","2.80834042161889","3674","2147","1527"
"Europe and Northern America","2015","60443819","30851861","100","100","1.11656300856855","0.520755433691655","0.596118006567873","6743","3214","3529"
"Northern America","2015","22623933","11400494","100","100","1.09322685209867","0.499853398259905","0.593670201906657","2473","1140","1333"
"Europe","2015","37819886","19451368","100","100","1.13030171173201","0.533006518613184","0.597613725129908","4270","2074","2196"
"Latin America and the Caribbean","2015","51998212","25710902","100","100","2.68139850683735","1.26811241069258","1.41508057738709","13970","6525","7445"
"Central and Southern Asia","2015","188047787","94023934","100","100","6.21170773737256","3.33676417161734","2.88456869121471","117174","62852","54322"
"Central Asia","2015","6169674","3354508","100","100","2.73314143507752","1.38076882459335","1.35424250631773","1690","927","763"
"Southern Asia","2015","181878113","90669426","100","100","6.33082746442082","3.40905693362901","2.93176508488218","115484","61925","53559"
"Eastern and South-Eastern Asia","2015","140252427","71638056","100","100","2.55709876040167","1.38364137499777","1.17508327924806","35973","19838","16135"
"Eastern Asia","2015","85625328","43889327","100","100","1.59284790773984","0.834592624168969","0.758888646437851","13666","7329","6337"
"South-Eastern Asia","2015","54627100","27748730","100","100","4.06833550567642","2.25143972271852","1.82099564488764","22307","12509","9798"
"Northern Africa and Western Asia","2015","48249122","25412581","100","100","4.43125259377608","2.5609975459776","1.87505706433874","21605","13033","8572"
"Western Asia","2015","24628323","12871315","100","100","4.60740495828682","2.65780766984869","1.95479275160638","11452","6851","4601"
"Northern Africa","2015","23620799","12541266","100","100","4.24766136250088","2.46162991118462","1.79043884914144","10153","6182","3971"
"Sub-Saharan Africa","2015","130694151","70349931","100","100","17.2113416163066","10.5100179262133","6.77250281609576","230671","148657","82014"
"Oceania","2015","2963204","1543826","100","100","4.25384987132726","2.44223863032788","1.81604645981804","1271","755","516"
"Oceania (exc. Australia and New Zealand)","2015","1223311","640108","100","100","9.12167566461253","5.35969555682796","3.78225182609172","1130","688","442"
"Australia and New Zealand","2015","1739894","903718","100","100","0.812851166663964","0.37062216397984","0.442392963321438","141","67","74"
"Europe, Northern America, Australia and New Zealand","2015","62183712","31755579","100","100","1.10807112307609","0.516483050461921","0.591893775717008","6884","3281","3603"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2015","55850410","28388837","100","100","4.17999351928422","2.32163098438121","1.86268700677221","23437","13197","10240"
"World","2015","622648720","319531090","100","100","6.81095135698628","3.98032411757707","2.84193907806227","427408","254875","172534"
"Least developed countries","2016","124770159","65389557","100","100","13.5397327897823","8.32828393871269","5.25521578024666","171948","109372","62576"
"Landlocked developing countries","2016","61727707","32738943","100","100","13.8079759955209","8.25378550089374","5.6004151197414","86829","54268","32561"
"Small island developing States","2016","5491092","2782999","100","100","6.4365000706097","3.7049477191707","2.74171024455613","3553","2066","1487"
"Europe and Northern America","2016","60929756","31075660","100","100","1.10273751915957","0.512824604462308","0.590215591774682","6713","3188","3525"
"Northern America","2016","22721074","11379624","100","100","1.10952671390108","0.507357273480462","0.602475110549996","2522","1155","1367"
"Europe","2016","38208682","19696036","100","100","1.09838743906476","0.515983548525715","0.582704556503913","4191","2033","2158"
"Latin America and the Caribbean","2016","51757734","25647343","100","100","2.65088592747253","1.24652532041088","1.40611336297194","13746","6398","7348"
"Central and Southern Asia","2016","188022018","94189653","100","100","5.81045159214155","3.09316053174016","2.72572215659678","109581","58359","51222"
"Central Asia","2016","6353823","3486369","100","100","2.67354193471103","1.34576713241102","1.32956408594734","1702","939","763"
"Southern Asia","2016","181668195","90703284","100","100","5.92121229206088","3.1602642485057","2.7697010307016","107879","57420","50459"
"Eastern and South-Eastern Asia","2016","140986641","72472844","100","100","2.48569203042803","1.33498799314019","1.15224226687934","35161","19363","15798"
"Eastern Asia","2016","86043895","44512679","100","100","1.5508348217782","0.808655901273107","0.742779573590609","13374","7202","6172"
"South-Eastern Asia","2016","54942746","27960166","100","100","3.95062142006231","2.17233891073593","1.78215395170052","21787","12161","9626"
"Northern Africa and Western Asia","2016","49255988","26044679","100","100","4.16606824932575","2.37003366253152","1.80030136162398","20725","12360","8365"
"Western Asia","2016","25071996","13164926","100","100","4.23027671074572","2.37660101443877","1.85809163878061","10694","6265","4429"
"Northern Africa","2016","24183993","12879753","100","100","4.09863567832514","2.36332085704134","1.73942564218326","10031","6095","3936"
"Sub-Saharan Africa","2016","134155181","72018399","100","100","16.9112980680853","10.306946954217","6.67313071819943","232434","149227","83207"
"Oceania","2016","3017601","1574536","100","100","4.01046034630947","2.28694607374814","1.72746489161283","1220","721","499"
"Oceania (exc. Australia and New Zealand)","2016","1247023","652223","100","100","8.5495105226604","5.00108968697308","3.56625600179907","1079","654","425"
"Australia and New Zealand","2016","1770578","922313","100","100","0.799082280775076","0.363151307805422","0.436089339383582","141","67","74"
"Europe, Northern America, Australia and New Zealand","2016","62700334","31997973","100","100","1.09417011433155","0.508510600571328","0.585957479349965","6854","3255","3599"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2016","56189769","28612388","100","100","4.05350512261726","2.23690993558241","1.82066785705364","22866","12815","10051"
"World","2016","628124918","323023112","100","100","6.62708272277879","3.85630887874828","2.78150016782381","419581","249617","169965"
"Least developed countries","2017","126970950","66412012","100","100","13.5251142988478","8.29825599494451","5.27059505088119","174685","110680","64005"
"Landlocked developing countries","2017","63017533","33348940","100","100","13.589055531375","8.10327551248735","5.53059596171371","87175","54267","32908"
"Small island developing States","2017","5513437","2807536","100","100","6.01893597103142","3.4295058755845","2.59834112159018","3337","1929","1408"
"Europe and Northern America","2017","61467012","31181769","100","100","1.08374051232885","0.503867661234846","0.580165177565041","6658","3143","3515"
"Northern America","2017","22820604","11297690","100","100","1.1180608241631","0.512805219764248","0.60556614187738","2555","1159","1396"
"Europe","2017","38646408","19884080","100","100","1.06307172010622","0.49878927953006","0.564564039066446","4103","1984","2119"
"Latin America and the Caribbean","2017","51554167","25601026","100","100","2.67957014690201","1.26750477475919","1.41385744320284","13838","6494","7344"
"Central and Southern Asia","2017","187961193","94375627","100","100","5.44533064286423","2.86078374057809","2.59196194487417","102652","54075","48577"
"Central Asia","2017","6546297","3596966","100","100","2.60940729323067","1.30996838711497","1.30114336278808","1711","943","768"
"Southern Asia","2017","181414896","90778661","100","100","5.54842358270002","2.92218286752212","2.63393756239687","100941","53132","47809"
"Eastern and South-Eastern Asia","2017","142527799","73577396","100","100","2.4105378019561","1.28441987888898","1.12756619149828","34471","18913","15558"
"Eastern Asia","2017","87087890","45300658","100","100","1.51061351449655","0.783235853256135","0.727947816069236","13185","7099","6086"
"South-Eastern Asia","2017","55439909","28276738","100","100","3.82519994573494","2.08681662341801","1.74201859568068","21286","11814","9472"
"Northern Africa and Western Asia","2017","50297292","26642344","100","100","4.10154752219349","2.32160943376105","1.78408002545017","20833","12385","8448"
"Western Asia","2017","25511762","13421863","100","100","4.25212189732671","2.3753847628444","1.88120572188987","10937","6384","4553"
"Northern Africa","2017","24785530","13220481","100","100","3.94573410955079","2.26701200602154","1.68253643382537","9896","6001","3895"
"Sub-Saharan Africa","2017","137570773","73604803","100","100","16.8356178119831","10.244410048759","6.65942969167651","237064","151584","85480"
"Oceania","2017","3074785","1599682","100","100","3.44655400327609","1.94224839920636","1.50723302499975","1067","622","445"
"Oceania (exc. Australia and New Zealand)","2017","1270390","664211","100","100","7.20373248889605","4.16918320067067","3.04725384777567","925","555","370"
"Australia and New Zealand","2017","1804395","935472","100","100","0.789364968653006","0.3580440746912","0.431475381165352","142","67","75"
"Europe, Northern America, Australia and New Zealand","2017","63271407","32117241","100","100","1.0753509180772","0.499620475212848","0.576018233367802","6800","3210","3590"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2017","56710298","28940948","100","100","3.90140619507762","2.13465678717568","1.77052887939122","22211","12369","9842"
"World","2017","634453018","326582645","100","100","6.51422842949534","3.7777528799769","2.74685247938318","416584","247217","169368"
"Least developed countries","2018","129240064","67482899","100","100","12.2603711164375","7.46489455585464","4.83154352352796","160949","101128","59821"
"Landlocked developing countries","2018","64297521","33927531","100","100","11.4222479754719","6.69594455743806","4.75816381916212","74558","45588","28970"
"Small island developing States","2018","5536868","2824731","100","100","5.84960854820193","3.31163803972941","2.54640327442052","3257","1874","1383"
"Europe and Northern America","2018","61937064","31155065","100","100","1.07122032127949","0.493070616922318","0.578434913616868","6635","3073","3562"
"Northern America","2018","22894840","11196782","100","100","1.14043992200097","0.515640215990302","0.625122044076445","2618","1155","1463"
"Europe","2018","39042224","19958283","100","100","1.02995815987761","0.480408079361812","0.549814215707178","4017","1918","2099"
"Latin America and the Caribbean","2018","51369475","25542158","100","100","2.64992589959301","1.24872273935846","1.40295506212284","13635","6383","7252"
"Central and Southern Asia","2018","187953522","94484365","100","100","5.16322698371374","2.68313638503108","2.48676292276178","97316","50771","46545"
"Central Asia","2018","6752578","3692742","100","100","2.54843468450616","1.27466224495084","1.2753981414134","1723","942","781"
"Southern Asia","2018","181200944","90791623","100","100","5.26118886020888","2.74038083786733","2.52773497884071","95593","49829","45764"
"Eastern and South-Eastern Asia","2018","144338698","74578492","100","100","2.34397886663229","1.24067360784589","1.10467580089784","33938","18517","15421"
"Eastern Asia","2018","88355197","45991655","100","100","1.47338843927369","0.760718165765053","0.713212827462467","13045","7000","6045"
"South-Eastern Asia","2018","55983501","28586837","100","100","3.71861575461363","2.01236184603875","1.7096944324191","20893","11517","9376"
"Northern Africa and Western Asia","2018","51392789","27217095","100","100","4.00781989701893","2.2590754562581","1.75270393119383","20793","12311","8482"
"Western Asia","2018","25966656","13649405","100","100","4.20582671324232","2.34423780164865","1.86596317300042","11008","6407","4601"
"Northern Africa","2018","25426133","13567690","100","100","3.80488831489356","2.17339287094744","1.63504904789042","9785","5904","3881"
"Sub-Saharan Africa","2018","140895887","75086943","100","100","15.5800636279537","9.43014198180352","6.20846838450576","224256","142287","81969"
"Oceania","2018","3130968","1620010","100","100","3.36151891357195","1.89941722426074","1.46488411543155","1059","616","443"
"Oceania (exc. Australia and New Zealand)","2018","1293071","675661","100","100","7.01745358646222","4.06182241417","2.96768538330042","917","550","367"
"Australia and New Zealand","2018","1837897","944349","100","100","0.774418015204392","0.349386033452125","0.425180533892483","142","66","76"
"Europe, Northern America, Australia and New Zealand","2018","63774961","32099414","100","100","1.06267491104861","0.488843665615484","0.574111896397011","6777","3139","3638"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2018","57276572","29262498","100","100","3.79358870469093","2.05973065270777","1.73743670361875","21810","12067","9743"
"World","2018","641018401","329684127","100","100","6.15778913993614","3.54194019977516","2.62514705404206","397633","233959","163674"
"Least developed countries","2019","131515192","68593221","100","100","12.1184013348642","7.39790330960854","4.7556800867086","161856","101866","59990"
"Landlocked developing countries","2019","65567426","34491786","100","100","11.5016364420433","6.8174408947811","4.71634897765648","76572","47190","29382"
"Small island developing States","2019","5561006","2834352","100","100","5.76683415430279","3.24766644422617","2.52737578360096","3224","1844","1380"
"Europe and Northern America","2019","62312905","31083022","100","100","1.05714851012761","0.484244491907874","0.57318157824179","6592","3011","3581"
"Northern America","2019","22948486","11129866","100","100","1.1442972891117","0.51784159670191","0.626780265303145","2635","1153","1482"
"Europe","2019","39364420","19953156","100","100","1.00579596076433","0.465502716125671","0.540544869743751","3957","1858","2099"
"Latin America and the Caribbean","2019","51205405","25475210","100","100","2.59455434260825","1.21554125892649","1.38069137100905","13307","6197","7110"
"Central and Southern Asia","2019","187806384","94251667","100","100","4.90099631329632","2.52445713217526","2.38255383614549","92280","47647","44633"
"Central Asia","2019","6979537","3792637","100","100","2.51381409518181","1.25164294605656","1.26375291654888","1756","950","806"
"Southern Asia","2019","180826847","90459030","100","100","4.99352955444576","2.5777864605019","2.4219864578424","90524","46697","43827"
"Eastern and South-Eastern Asia","2019","145852203","75105363","100","100","2.2759985095494","1.19620264243619","1.08108906871392","33284","17979","15305"
"Eastern Asia","2019","89504262","46380815","100","100","1.43989977007919","0.738610226729955","0.701807905845776","12909","6854","6055"
"South-Eastern Asia","2019","56347941","28724549","100","100","3.60429241787552","1.93462373403005","1.67290512580662","20375","11125","9250"
"Northern Africa and Western Asia","2019","52538066","27769681","100","100","3.73271655739293","2.06486849116984","1.6712990790307","19766","11480","8286"
"Western Asia","2019","26464247","13867964","100","100","3.76939349074357","2.02672072984133","1.74621184464656","10030","5627","4403"
"Northern Africa","2019","26073819","13901717","100","100","3.69334039670632","2.10292217797491","1.59376979257474","9736","5853","3883"
"Sub-Saharan Africa","2019","144124322","76501350","100","100","15.3927846364738","9.33080444742779","6.11907609145423","226445","143433","83012"
"Oceania","2019","3183123","1635776","100","100","3.29078978494368","1.85977083592271","1.43368527508352","1053","609","444"
"Oceania (exc. Australia and New Zealand)","2019","1314670","686043","100","100","6.85953361070157","3.96418414180869","2.90687284813972","911","545","366"
"Australia and New Zealand","2019","1868453","949734","100","100","0.761150700438473","0.336879871269779","0.424413805636977","142","64","78"
"Europe, Northern America, Australia and New Zealand","2019","64181358","32032755","100","100","1.0485328672849","0.479875496419497","0.568930386617041","6734","3075","3659"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2019","57662611","29410591","100","100","3.6790212356036","1.98201303638079","1.70037837132151","21286","11670","9616"
"World","2019","647022406","331822068","100","100","6.02853316028629","3.46507260410599","2.5723740189207","392728","230357","162371"
"Least developed countries","2020","133800365","69758407","100","100","11.5858779003022","6.99524649937153","4.62297021715894","157288","97938","59350"
"Landlocked developing countries","2020","66820244","35037551","100","100","10.6959836613594","6.21366199875232","4.51034743707806","72413","43678","28735"
"Small island developing States","2020","5585952","2839514","100","100","5.5710934986325","3.12767947104769","2.4510802208736","3127","1779","1348"
"Europe and Northern America","2020","62552405","31030198","100","100","1.05479820701115","0.479914576172037","0.575159658342794","6606","2979","3627"
"Northern America","2020","22921290","11084840","100","100","1.15088348569814","0.519042805699189","0.632168802668065","2648","1151","1497"
"Europe","2020","39631115","19945358","100","100","0.998797886933356","0.458167043092164","0.540878656615872","3958","1828","2130"
"Latin America and the Caribbean","2020","51036414","25392498","100","100","2.58044870207397","1.20573138618964","1.37637685665961","13191","6127","7064"
"Central and Southern Asia","2020","187657851","93857599","100","100","4.68596146399114","2.39942739802789","2.29203363426249","88143","45095","43048"
"Central Asia","2020","7225669","3897637","100","100","2.53527163771294","1.25766360716384","1.27921685503335","1833","981","852"
"Southern Asia","2020","180432182","89959963","100","100","4.77243295670626","2.44886636955228","2.32927065973815","86310","44114","42196"
"Eastern and South-Eastern Asia","2020","146966946","75288456","100","100","2.21335951409407","1.15555171713857","1.05903156269624","32600","17410","15190"
"Eastern Asia","2020","90416245","46547222","100","100","1.40846737290845","0.71976237254123","0.689201061358241","12752","6703","6049"
"South-Eastern Asia","2020","56550701","28741235","100","100","3.50002145875672","1.86092172824515","1.64215565364855","19848","10707","9141"
"Northern Africa and Western Asia","2020","53686894","28255955","100","100","3.53490218652031","1.9290579737431","1.60894796668169","19102","10912","8190"
