country,uncode,sex,year,lb
Gambia,270,m,2067.5,61578
Gambia,270,m,2068.5,61570
Gambia,270,m,2069.5,61562
Gambia,270,m,2070.5,61555
Gambia,270,m,2071.5,61545
Gambia,270,m,2072.5,61531
Gambia,270,m,2073.5,61507
Gambia,270,m,2074.5,61472
Gambia,270,m,2075.5,61426
Gambia,270,m,2076.5,61368
Gambia,270,m,2077.5,61298
Gambia,270,m,2078.5,61217
Gambia,270,m,2079.5,61124
Gambia,270,m,2080.5,61019
Gambia,270,m,2081.5,60901
Gambia,270,m,2082.5,60770
Gambia,270,m,2083.5,60626
Gambia,270,m,2084.5,60471
Gambia,270,m,2085.5,60303
Gambia,270,m,2086.5,60123
Gambia,270,m,2087.5,59933
Gambia,270,m,2088.5,59733
Gambia,270,m,2089.5,59528
Gambia,270,m,2090.5,59318
Gambia,270,m,2091.5,59107
Gambia,270,m,2092.5,58898
Gambia,270,m,2093.5,58691
Gambia,270,m,2094.5,58487
Gambia,270,m,2095.5,58289
Gambia,270,m,2096.5,58095
Gambia,270,m,2097.5,57907
Gambia,270,m,2098.5,57725
Gambia,270,m,2099.5,57548
Georgia,268,m,1950.5,38384
Georgia,268,m,1951.5,39440
Georgia,268,m,1952.5,41473
Georgia,268,m,1953.5,43352
Georgia,268,m,1954.5,45075
Georgia,268,m,1955.5,46642
Georgia,268,m,1956.5,48047
Georgia,268,m,1957.5,49285
Georgia,268,m,1958.5,50343
Georgia,268,m,1959.5,51202
Georgia,268,m,1960.5,51838
Georgia,268,m,1961.5,52234
Georgia,268,m,1962.5,52378
Georgia,268,m,1963.5,52276
Georgia,268,m,1964.5,51957
Georgia,268,m,1965.5,51454
Georgia,268,m,1966.5,50804
Georgia,268,m,1967.5,50066
Georgia,268,m,1968.5,49301
Georgia,268,m,1969.5,48565
Georgia,268,m,1970.5,47908
Georgia,268,m,1971.5,47365
Georgia,268,m,1972.5,46937
Georgia,268,m,1973.5,46629
Georgia,268,m,1974.5,46454
Georgia,268,m,1975.5,46426
Georgia,268,m,1976.5,46551
Georgia,268,m,1977.5,46807
Georgia,268,m,1978.5,47163
Georgia,268,m,1979.5,47590
Georgia,268,m,1980.5,48082
Georgia,268,m,1981.5,48639
Georgia,268,m,1982.5,49233
Georgia,268,m,1983.5,49811
Georgia,268,m,1984.5,50304
Georgia,268,m,1985.5,50620
Georgia,268,m,1986.5,50666
Georgia,268,m,1987.5,50390
Georgia,268,m,1988.5,49763
Georgia,268,m,1989.5,48776
Georgia,268,m,1990.5,47423
Georgia,268,m,1991.5,45720
Georgia,268,m,1992.5,43753
Georgia,268,m,1993.5,41626
Georgia,268,m,1994.5,39424
Georgia,268,m,1995.5,37223
Georgia,268,m,1996.5,35085
Georgia,268,m,1997.5,33057
Georgia,268,m,1998.5,31197
Georgia,268,m,1999.5,29573
Georgia,268,m,2000.5,28270
Georgia,268,m,2001.5,27360
Georgia,268,m,2002.5,26831
Georgia,268,m,2003.5,26650
Georgia,268,m,2004.5,26776
Georgia,268,m,2005.5,27149
Georgia,268,m,2006.5,27692
Georgia,268,m,2007.5,28307
Georgia,268,m,2008.5,28900
Georgia,268,m,2009.5,29403
Georgia,268,m,2010.5,29761
Georgia,268,m,2011.5,29948
Georgia,268,m,2012.5,29990
Georgia,268,m,2013.5,29911
Georgia,268,m,2014.5,29710
Georgia,268,m,2015.5,29385
Georgia,268,m,2016.5,28943
Georgia,268,m,2017.5,28404
Georgia,268,m,2018.5,27799
Georgia,268,m,2019.5,27152
Georgia,268,m,2020.5,26488
Georgia,268,m,2021.5,25831
Georgia,268,m,2022.5,25193
Georgia,268,m,2023.5,24592
Georgia,268,m,2024.5,24045
Georgia,268,m,2025.5,23568
Georgia,268,m,2026.5,23166
Georgia,268,m,2027.5,22834
Georgia,268,m,2028.5,22562
Georgia,268,m,2029.5,22349
Georgia,268,m,2030.5,22193
Georgia,268,m,2031.5,22092
Georgia,268,m,2032.5,22039
Georgia,268,m,2033.5,22021
Georgia,268,m,2034.5,22029
Georgia,268,m,2035.5,22055
Georgia,268,m,2036.5,22092
Georgia,268,m,2037.5,22134
Georgia,268,m,2038.5,22173
Georgia,268,m,2039.5,22200
Georgia,268,m,2040.5,22205
Georgia,268,m,2041.5,22182
Georgia,268,m,2042.5,22129
Georgia,268,m,2043.5,22044
Georgia,268,m,2044.5,21926
Georgia,268,m,2045.5,21772
Georgia,268,m,2046.5,21582
Georgia,268,m,2047.5,21359
Georgia,268,m,2048.5,21111
Georgia,268,m,2049.5,20842
Georgia,268,m,2050.5,20558
Georgia,268,m,2051.5,20262
Georgia,268,m,2052.5,19960
Georgia,268,m,2053.5,19658
Georgia,268,m,2054.5,19360
Georgia,268,m,2055.5,19074
Georgia,268,m,2056.5,18802
Georgia,268,m,2057.5,18546
Georgia,268,m,2058.5,18307
Georgia,268,m,2059.5,18085
Georgia,268,m,2060.5,17885
Georgia,268,m,2061.5,17707
Georgia,268,m,2062.5,17549
Georgia,268,m,2063.5,17409
Georgia,268,m,2064.5,17283
Georgia,268,m,2065.5,17171
Georgia,268,m,2066.5,17069
Georgia,268,m,2067.5,16974
Georgia,268,m,2068.5,16884
Georgia,268,m,2069.5,16793
Georgia,268,m,2070.5,16699
Georgia,268,m,2071.5,16600
Georgia,268,m,2072.5,16495
Georgia,268,m,2073.5,16383
Georgia,268,m,2074.5,16262
Georgia,268,m,2075.5,16131
Georgia,268,m,2076.5,15987
Georgia,268,m,2077.5,15832
Georgia,268,m,2078.5,15666
Georgia,268,m,2079.5,15490
Georgia,268,m,2080.5,15305
Georgia,268,m,2081.5,15111
Georgia,268,m,2082.5,14912
Georgia,268,m,2083.5,14709
Georgia,268,m,2084.5,14504
Georgia,268,m,2085.5,14300
Georgia,268,m,2086.5,14098
Georgia,268,m,2087.5,13899
Georgia,268,m,2088.5,13705
Georgia,268,m,2089.5,13516
Georgia,268,m,2090.5,13335
Georgia,268,m,2091.5,13161
Georgia,268,m,2092.5,12997
Georgia,268,m,2093.5,12841
Georgia,268,m,2094.5,12693
Georgia,268,m,2095.5,12555
Georgia,268,m,2096.5,12425
Georgia,268,m,2097.5,12305
Georgia,268,m,2098.5,12193
Georgia,268,m,2099.5,12090
Germany,276,m,1950.5,559630
Germany,276,m,1951.5,562291
Germany,276,m,1952.5,568309
Germany,276,m,1953.5,575721
Germany,276,m,1954.5,584527
Germany,276,m,1955.5,594704
Germany,276,m,1956.5,606159
Germany,276,m,1957.5,618675
Germany,276,m,1958.5,631883
Germany,276,m,1959.5,645190
Germany,276,m,1960.5,657822
Germany,276,m,1961.5,668867
Germany,276,m,1962.5,677253
Germany,276,m,1963.5,681905
Germany,276,m,1964.5,681915
Germany,276,m,1965.5,675730
Germany,276,m,1966.5,661911
Germany,276,m,1967.5,640752
Germany,276,m,1968.5,613398
Germany,276,m,1969.5,581345
Germany,276,m,1970.5,546974
Germany,276,m,1971.5,513051
Germany,276,m,1972.5,482104
Germany,276,m,1973.5,456140
Germany,276,m,1974.5,436325
Germany,276,m,1975.5,423155
Germany,276,m,1976.5,416172
Germany,276,m,1977.5,413475
Germany,276,m,1978.5,413315
Germany,276,m,1979.5,414853
Germany,276,m,1980.5,417517
Germany,276,m,1981.5,421031
Germany,276,m,1982.5,425273
Germany,276,m,1983.5,429900
Germany,276,m,1984.5,434285
Germany,276,m,1985.5,437586
Germany,276,m,1986.5,439034
Germany,276,m,1987.5,438421
Germany,276,m,1988.5,435786
Germany,276,m,1989.5,431286
Germany,276,m,1990.5,425514
Germany,276,m,1991.5,419339
Germany,276,m,1992.5,413628
Germany,276,m,1993.5,408960
Germany,276,m,1994.5,405483
Germany,276,m,1995.5,402937
Germany,276,m,1996.5,400730
Germany,276,m,1997.5,398098
Germany,276,m,1998.5,394517
Germany,276,m,1999.5,389893
Germany,276,m,2000.5,384287
Germany,276,m,2001.5,377948
Germany,276,m,2002.5,371422
Germany,276,m,2003.5,365225
Germany,276,m,2004.5,359676
Germany,276,m,2005.5,354998
Germany,276,m,2006.5,351288
Germany,276,m,2007.5,348528
Germany,276,m,2008.5,346760
Germany,276,m,2009.5,346138
Germany,276,m,2010.5,347053
Germany,276,m,2011.5,349930
Germany,276,m,2012.5,354779
Germany,276,m,2013.5,361345
Germany,276,m,2014.5,369208
Germany,276,m,2015.5,377688
Germany,276,m,2016.5,385986
Germany,276,m,2017.5,393369
Germany,276,m,2018.5,399256
Germany,276,m,2019.5,403318
Germany,276,m,2020.5,405414
Germany,276,m,2021.5,405678
Germany,276,m,2022.5,404666
Germany,276,m,2023.5,402889
Germany,276,m,2024.5,400601
Germany,276,m,2025.5,398015
Germany,276,m,2026.5,395264
Germany,276,m,2027.5,392390
Germany,276,m,2028.5,389454
Germany,276,m,2029.5,386578
Germany,276,m,2030.5,383839
Germany,276,m,2031.5,381259
Germany,276,m,2032.5,378800
Germany,276,m,2033.5,376449
Germany,276,m,2034.5,374243
Germany,276,m,2035.5,372210
Germany,276,m,2036.5,370366
Germany,276,m,2037.5,368722
Germany,276,m,2038.5,367298
Germany,276,m,2039.5,366126
Germany,276,m,2040.5,365256
Germany,276,m,2041.5,364735
Germany,276,m,2042.5,364571
Germany,276,m,2043.5,364750
Germany,276,m,2044.5,365248
Germany,276,m,2045.5,366053
Germany,276,m,2046.5,367152
Germany,276,m,2047.5,368475
Germany,276,m,2048.5,369929
Germany,276,m,2049.5,371414
Germany,276,m,2050.5,372817
Germany,276,m,2051.5,374037
Germany,276,m,2052.5,375014
Germany,276,m,2053.5,375700
Germany,276,m,2054.5,376050
Germany,276,m,2055.5,376040
Germany,276,m,2056.5,375675
Germany,276,m,2057.5,375023
Germany,276,m,2058.5,374153
Germany,276,m,2059.5,373106
Germany,276,m,2060.5,371915
Germany,276,m,2061.5,370599
Germany,276,m,2062.5,369183
Germany,276,m,2063.5,367703
Germany,276,m,2064.5,366207
Germany,276,m,2065.5,364738
Germany,276,m,2066.5,363324
Germany,276,m,2067.5,361983
Germany,276,m,2068.5,360736
Germany,276,m,2069.5,359616
Germany,276,m,2070.5,358648
Germany,276,m,2071.5,357848
Germany,276,m,2072.5,357211
Germany,276,m,2073.5,356731
Germany,276,m,2074.5,356408
Germany,276,m,2075.5,356250
Germany,276,m,2076.5,356262
Germany,276,m,2077.5,356429
Germany,276,m,2078.5,356725
Germany,276,m,2079.5,357122
Germany,276,m,2080.5,357593
Germany,276,m,2081.5,358114
Germany,276,m,2082.5,358657
Germany,276,m,2083.5,359190
Germany,276,m,2084.5,359679
Germany,276,m,2085.5,360096
Germany,276,m,2086.5,360424
Germany,276,m,2087.5,360662
Germany,276,m,2088.5,360804
Germany,276,m,2089.5,360839
Germany,276,m,2090.5,360762
Germany,276,m,2091.5,360571
Germany,276,m,2092.5,360268
Germany,276,m,2093.5,359858
Germany,276,m,2094.5,359345
Germany,276,m,2095.5,358731
Germany,276,m,2096.5,358016
Germany,276,m,2097.5,357202
Germany,276,m,2098.5,356289
Germany,276,m,2099.5,355277
Ghana,288,m,1950.5,114845
Ghana,288,m,1951.5,116849
Ghana,288,m,1952.5,120977
Ghana,288,m,1953.5,125344
Ghana,288,m,1954.5,129951
Ghana,288,m,1955.5,134795
Ghana,288,m,1956.5,139866
Ghana,288,m,1957.5,145147
Ghana,288,m,1958.5,150605
Ghana,288,m,1959.5,156187
Ghana,288,m,1960.5,161825
Ghana,288,m,1961.5,167444
Ghana,288,m,1962.5,172958
Ghana,288,m,1963.5,178289
Ghana,288,m,1964.5,183380
Ghana,288,m,1965.5,188185
Ghana,288,m,1966.5,192686
Ghana,288,m,1967.5,196925
Ghana,288,m,1968.5,200946
Ghana,288,m,1969.5,204773
Ghana,288,m,1970.5,208401
Ghana,288,m,1971.5,211817
Ghana,288,m,1972.5,215058
Ghana,288,m,1973.5,218193
Ghana,288,m,1974.5,221312
Ghana,288,m,1975.5,224527
Ghana,288,m,1976.5,227944
Ghana,288,m,1977.5,231645
Ghana,288,m,1978.5,235696
Ghana,288,m,1979.5,240148
Ghana,288,m,1980.5,245070
Ghana,288,m,1981.5,250507
Ghana,288,m,1982.5,256386
Ghana,288,m,1983.5,262595
Ghana,288,m,1984.5,269022
Ghana,288,m,1985.5,275489
Ghana,288,m,1986.5,281805
Ghana,288,m,1987.5,287845
Ghana,288,m,1988.5,293539
Ghana,288,m,1989.5,298869
Ghana,288,m,1990.5,303914
Ghana,288,m,1991.5,308832
Ghana,288,m,1992.5,313795
Ghana,288,m,1993.5,318917
Ghana,288,m,1994.5,324206
Ghana,288,m,1995.5,329566
Ghana,288,m,1996.5,334833
Ghana,288,m,1997.5,339858
Ghana,288,m,1998.5,344572
Ghana,288,m,1999.5,349008
Ghana,288,m,2000.5,353273
Ghana,288,m,2001.5,357525
Ghana,288,m,2002.5,361958
Ghana,288,m,2003.5,366727
Ghana,288,m,2004.5,371910
Ghana,288,m,2005.5,377606
Ghana,288,m,2006.5,383879
Ghana,288,m,2007.5,390618
Ghana,288,m,2008.5,397656
Ghana,288,m,2009.5,404831
Ghana,288,m,2010.5,411892
Ghana,288,m,2011.5,418570
Ghana,288,m,2012.5,424686
Ghana,288,m,2013.5,430134
Ghana,288,m,2014.5,434883
Ghana,288,m,2015.5,438988
Ghana,288,m,2016.5,442596
Ghana,288,m,2017.5,445952
Ghana,288,m,2018.5,449264
Ghana,288,m,2019.5,452637
Ghana,288,m,2020.5,456124
Ghana,288,m,2021.5,459723
Ghana,288,m,2022.5,463360
Ghana,288,m,2023.5,466983
Ghana,288,m,2024.5,470601
Ghana,288,m,2025.5,474226
Ghana,288,m,2026.5,477877
Ghana,288,m,2027.5,481567
Ghana,288,m,2028.5,485306
Ghana,288,m,2029.5,489097
Ghana,288,m,2030.5,492945
Ghana,288,m,2031.5,496848
Ghana,288,m,2032.5,500792
Ghana,288,m,2033.5,504758
Ghana,288,m,2034.5,508731
Ghana,288,m,2035.5,512704
Ghana,288,m,2036.5,516674
Ghana,288,m,2037.5,520631
Ghana,288,m,2038.5,524552
Ghana,288,m,2039.5,528412
Ghana,288,m,2040.5,532183
Ghana,288,m,2041.5,535844
Ghana,288,m,2042.5,539375
Ghana,288,m,2043.5,542756
Ghana,288,m,2044.5,545964
Ghana,288,m,2045.5,548976
Ghana,288,m,2046.5,551773
Ghana,288,m,2047.5,554361
Ghana,288,m,2048.5,556752
Ghana,288,m,2049.5,558955
Ghana,288,m,2050.5,560984
Ghana,288,m,2051.5,562856
Ghana,288,m,2052.5,564596
Ghana,288,m,2053.5,566229
Ghana,288,m,2054.5,567777
Ghana,288,m,2055.5,569262
Ghana,288,m,2056.5,570699
Ghana,288,m,2057.5,572087
Ghana,288,m,2058.5,573423
Ghana,288,m,2059.5,574704
Ghana,288,m,2060.5,575916
Ghana,288,m,2061.5,577034
Ghana,288,m,2062.5,578044
Ghana,288,m,2063.5,578942
Ghana,288,m,2064.5,579738
Ghana,288,m,2065.5,580473
Ghana,288,m,2066.5,581199
Ghana,288,m,2067.5,581946
Ghana,288,m,2068.5,582719
Ghana,288,m,2069.5,583495
Ghana,288,m,2070.5,584220
Ghana,288,m,2071.5,584820
Ghana,288,m,2072.5,585226
Ghana,288,m,2073.5,585391
Ghana,288,m,2074.5,585301
Ghana,288,m,2075.5,584969
Ghana,288,m,2076.5,584439
Ghana,288,m,2077.5,583773
Ghana,288,m,2078.5,583020
Ghana,288,m,2079.5,582194
Ghana,288,m,2080.5,581286
Ghana,288,m,2081.5,580266
Ghana,288,m,2082.5,579102
Ghana,288,m,2083.5,577784
Ghana,288,m,2084.5,576326
Ghana,288,m,2085.5,574762
Ghana,288,m,2086.5,573137
Ghana,288,m,2087.5,571492
Ghana,288,m,2088.5,569856
Ghana,288,m,2089.5,568239
Ghana,288,m,2090.5,566632
Ghana,288,m,2091.5,565015
Ghana,288,m,2092.5,563363
Ghana,288,m,2093.5,561650
Ghana,288,m,2094.5,559852
Ghana,288,m,2095.5,557958
Ghana,288,m,2096.5,555960
Ghana,288,m,2097.5,553853
Ghana,288,m,2098.5,551636
Ghana,288,m,2099.5,549308
Gibraltar,292,m,1950.5,234
Gibraltar,292,m,1951.5,230
Gibraltar,292,m,1952.5,224
Gibraltar,292,m,1953.5,219
Gibraltar,292,m,1954.5,216
Gibraltar,292,m,1955.5,215
Gibraltar,292,m,1956.5,216
Gibraltar,292,m,1957.5,218
Gibraltar,292,m,1958.5,221
Gibraltar,292,m,1959.5,225
Gibraltar,292,m,1960.5,230
Gibraltar,292,m,1961.5,234
Gibraltar,292,m,1962.5,238
Gibraltar,292,m,1963.5,241
Gibraltar,292,m,1964.5,243
Gibraltar,292,m,1965.5,244
Gibraltar,292,m,1966.5,245
Gibraltar,292,m,1967.5,246
Gibraltar,292,m,1968.5,248
Gibraltar,292,m,1969.5,251
Gibraltar,292,m,1970.5,254
Gibraltar,292,m,1971.5,257
Gibraltar,292,m,1972.5,260
Gibraltar,292,m,1973.5,262
Gibraltar,292,m,1974.5,263
Gibraltar,292,m,1975.5,263
Gibraltar,292,m,1976.5,262
Gibraltar,292,m,1977.5,260
Gibraltar,292,m,1978.5,258
Gibraltar,292,m,1979.5,255
Gibraltar,292,m,1980.5,252
Gibraltar,292,m,1981.5,247
Gibraltar,292,m,1982.5,242
Gibraltar,292,m,1983.5,236
Gibraltar,292,m,1984.5,229
Gibraltar,292,m,1985.5,223
Gibraltar,292,m,1986.5,220
Gibraltar,292,m,1987.5,219
Gibraltar,292,m,1988.5,222
Gibraltar,292,m,1989.5,228
Gibraltar,292,m,1990.5,235
Gibraltar,292,m,1991.5,244
Gibraltar,292,m,1992.5,251
Gibraltar,292,m,1993.5,256
Gibraltar,292,m,1994.5,258
Gibraltar,292,m,1995.5,258
Gibraltar,292,m,1996.5,256
Gibraltar,292,m,1997.5,252
Gibraltar,292,m,1998.5,249
Gibraltar,292,m,1999.5,246
Gibraltar,292,m,2000.5,243
Gibraltar,292,m,2001.5,242
Gibraltar,292,m,2002.5,242
Gibraltar,292,m,2003.5,241
Gibraltar,292,m,2004.5,241
Gibraltar,292,m,2005.5,242
Gibraltar,292,m,2006.5,242
Gibraltar,292,m,2007.5,242
Gibraltar,292,m,2008.5,241
Gibraltar,292,m,2009.5,240
Gibraltar,292,m,2010.5,239
Gibraltar,292,m,2011.5,236
Gibraltar,292,m,2012.5,233
Gibraltar,292,m,2013.5,230
Gibraltar,292,m,2014.5,227
Gibraltar,292,m,2015.5,223
Gibraltar,292,m,2016.5,219
Gibraltar,292,m,2017.5,215
Gibraltar,292,m,2018.5,211
Gibraltar,292,m,2019.5,208
Gibraltar,292,m,2020.5,205
Gibraltar,292,m,2021.5,202
Gibraltar,292,m,2022.5,201
Gibraltar,292,m,2023.5,199
Gibraltar,292,m,2024.5,198
Gibraltar,292,m,2025.5,198
Gibraltar,292,m,2026.5,198
Gibraltar,292,m,2027.5,198
Gibraltar,292,m,2028.5,199
Gibraltar,292,m,2029.5,199
Gibraltar,292,m,2030.5,199
Gibraltar,292,m,2031.5,199
Gibraltar,292,m,2032.5,199
Gibraltar,292,m,2033.5,198
Gibraltar,292,m,2034.5,198
Gibraltar,292,m,2035.5,197
Gibraltar,292,m,2036.5,196
Gibraltar,292,m,2037.5,194
Gibraltar,292,m,2038.5,193
Gibraltar,292,m,2039.5,191
Gibraltar,292,m,2040.5,189
Gibraltar,292,m,2041.5,187
Gibraltar,292,m,2042.5,185
Gibraltar,292,m,2043.5,183
Gibraltar,292,m,2044.5,181
Gibraltar,292,m,2045.5,178
Gibraltar,292,m,2046.5,176
Gibraltar,292,m,2047.5,175
Gibraltar,292,m,2048.5,173
Gibraltar,292,m,2049.5,171
Gibraltar,292,m,2050.5,169
Gibraltar,292,m,2051.5,168
Gibraltar,292,m,2052.5,166
Gibraltar,292,m,2053.5,165
Gibraltar,292,m,2054.5,164
Gibraltar,292,m,2055.5,163
Gibraltar,292,m,2056.5,162
Gibraltar,292,m,2057.5,161
Gibraltar,292,m,2058.5,160
Gibraltar,292,m,2059.5,160
Gibraltar,292,m,2060.5,159
Gibraltar,292,m,2061.5,158
Gibraltar,292,m,2062.5,158
Gibraltar,292,m,2063.5,157
Gibraltar,292,m,2064.5,156
Gibraltar,292,m,2065.5,155
Gibraltar,292,m,2066.5,154
Gibraltar,292,m,2067.5,153
Gibraltar,292,m,2068.5,152
Gibraltar,292,m,2069.5,151
Gibraltar,292,m,2070.5,150
Gibraltar,292,m,2071.5,149
Gibraltar,292,m,2072.5,148
Gibraltar,292,m,2073.5,147
Gibraltar,292,m,2074.5,145
Gibraltar,292,m,2075.5,144
Gibraltar,292,m,2076.5,142
Gibraltar,292,m,2077.5,141
Gibraltar,292,m,2078.5,140
Gibraltar,292,m,2079.5,139
Gibraltar,292,m,2080.5,137
Gibraltar,292,m,2081.5,136
Gibraltar,292,m,2082.5,135
Gibraltar,292,m,2083.5,134
Gibraltar,292,m,2084.5,133
Gibraltar,292,m,2085.5,132
Gibraltar,292,m,2086.5,131
Gibraltar,292,m,2087.5,130
Gibraltar,292,m,2088.5,129
Gibraltar,292,m,2089.5,128
Gibraltar,292,m,2090.5,127
Gibraltar,292,m,2091.5,126
Gibraltar,292,m,2092.5,126
Gibraltar,292,m,2093.5,125
Gibraltar,292,m,2094.5,124
Gibraltar,292,m,2095.5,123
Gibraltar,292,m,2096.5,123
Gibraltar,292,m,2097.5,122
Gibraltar,292,m,2098.5,121
Gibraltar,292,m,2099.5,120
Greece,300,m,1950.5,75871
Greece,300,m,1951.5,77427
Greece,300,m,1952.5,80260
Greece,300,m,1953.5,82535
Greece,300,m,1954.5,84252
Greece,300,m,1955.5,85418
Greece,300,m,1956.5,86054
Greece,300,m,1957.5,86197
Greece,300,m,1958.5,85912
Greece,300,m,1959.5,85311
Greece,300,m,1960.5,84528
Greece,300,m,1961.5,83702
Greece,300,m,1962.5,82976
Greece,300,m,1963.5,82448
Greece,300,m,1964.5,82153
Greece,300,m,1965.5,82029
Greece,300,m,1966.5,81945
Greece,300,m,1967.5,81749
Greece,300,m,1968.5,81352
Greece,300,m,1969.5,80761
Greece,300,m,1970.5,80082
Greece,300,m,1971.5,79478
Greece,300,m,1972.5,79086
Greece,300,m,1973.5,78973
Greece,300,m,1974.5,79109
Greece,300,m,1975.5,79406
Greece,300,m,1976.5,79722
Greece,300,m,1977.5,79869
Greece,300,m,1978.5,79687
Greece,300,m,1979.5,79080
Greece,300,m,1980.5,77924
Greece,300,m,1981.5,76125
Greece,300,m,1982.5,73763
Greece,300,m,1983.5,70976
Greece,300,m,1984.5,67909
Greece,300,m,1985.5,64787
Greece,300,m,1986.5,61861
Greece,300,m,1987.5,59327
Greece,300,m,1988.5,57321
Greece,300,m,1989.5,55911
Greece,300,m,1990.5,55088
Greece,300,m,1991.5,54759
Greece,300,m,1992.5,54721
Greece,300,m,1993.5,54800
Greece,300,m,1994.5,54913
Greece,300,m,1995.5,54996
Greece,300,m,1996.5,55027
Greece,300,m,1997.5,55042
Greece,300,m,1998.5,55071
Greece,300,m,1999.5,55117
Greece,300,m,2000.5,55229
Greece,300,m,2001.5,55477
Greece,300,m,2002.5,55878
Greece,300,m,2003.5,56403
Greece,300,m,2004.5,56981
Greece,300,m,2005.5,57471
Greece,300,m,2006.5,57702
Greece,300,m,2007.5,57555
Greece,300,m,2008.5,56963
Greece,300,m,2009.5,55924
Greece,300,m,2010.5,54492
Greece,300,m,2011.5,52780
Greece,300,m,2012.5,50953
Greece,300,m,2013.5,49155
Greece,300,m,2014.5,47462
Greece,300,m,2015.5,45908
Greece,300,m,2016.5,44483
Greece,300,m,2017.5,43130
Greece,300,m,2018.5,41813
Greece,300,m,2019.5,40545
Greece,300,m,2020.5,39342
Greece,300,m,2021.5,38227
Greece,300,m,2022.5,37222
Greece,300,m,2023.5,36347
Greece,300,m,2024.5,35615
Greece,300,m,2025.5,35041
Greece,300,m,2026.5,34636
Greece,300,m,2027.5,34387
Greece,300,m,2028.5,34274
Greece,300,m,2029.5,34281
Greece,300,m,2030.5,34389
Greece,300,m,2031.5,34582
Greece,300,m,2032.5,34836
Greece,300,m,2033.5,35124
Greece,300,m,2034.5,35419
Greece,300,m,2035.5,35698
Greece,300,m,2036.5,35949
Greece,300,m,2037.5,36167
Greece,300,m,2038.5,36345
Greece,300,m,2039.5,36470
Greece,300,m,2040.5,36529
Greece,300,m,2041.5,36514
Greece,300,m,2042.5,36428
Greece,300,m,2043.5,36274
Greece,300,m,2044.5,36054
Greece,300,m,2045.5,35767
Greece,300,m,2046.5,35415
Greece,300,m,2047.5,35005
Greece,300,m,2048.5,34553
Greece,300,m,2049.5,34071
Greece,300,m,2050.5,33573
Greece,300,m,2051.5,33070
Greece,300,m,2052.5,32572
Greece,300,m,2053.5,32092
Greece,300,m,2054.5,31641
Greece,300,m,2055.5,31231
Greece,300,m,2056.5,30868
Greece,300,m,2057.5,30550
Greece,300,m,2058.5,30277
Greece,300,m,2059.5,30052
Greece,300,m,2060.5,29881
Greece,300,m,2061.5,29767
Greece,300,m,2062.5,29707
Greece,300,m,2063.5,29696
Greece,300,m,2064.5,29726
Greece,300,m,2065.5,29792
Greece,300,m,2066.5,29888
Greece,300,m,2067.5,30005
Greece,300,m,2068.5,30133
Greece,300,m,2069.5,30262
Greece,300,m,2070.5,30381
Greece,300,m,2071.5,30486
Greece,300,m,2072.5,30573
Greece,300,m,2073.5,30640
Greece,300,m,2074.5,30682
Greece,300,m,2075.5,30691
Greece,300,m,2076.5,30666
Greece,300,m,2077.5,30607
Greece,300,m,2078.5,30518
Greece,300,m,2079.5,30400
Greece,300,m,2080.5,30254
Greece,300,m,2081.5,30084
Greece,300,m,2082.5,29893
Greece,300,m,2083.5,29688
Greece,300,m,2084.5,29476
Greece,300,m,2085.5,29261
Greece,300,m,2086.5,29046
Greece,300,m,2087.5,28834
Greece,300,m,2088.5,28628
Greece,300,m,2089.5,28435
Greece,300,m,2090.5,28257
Greece,300,m,2091.5,28099
Greece,300,m,2092.5,27962
Greece,300,m,2093.5,27849
Greece,300,m,2094.5,27758
Greece,300,m,2095.5,27692
Greece,300,m,2096.5,27650
Greece,300,m,2097.5,27633
Greece,300,m,2098.5,27640
Greece,300,m,2099.5,27672
Greenland,304,m,1950.5,511
Greenland,304,m,1951.5,530
Greenland,304,m,1952.5,568
Greenland,304,m,1953.5,605
Greenland,304,m,1954.5,643
Greenland,304,m,1955.5,680
