"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","Under-five deaths median","Infant deaths median"
"Polynesia","1986","19826","4176","100","100","30.1112579312631","25.0098658971678","140","115"
"Africa","1987","51147132","11025624","100","100","160.314306534173","94.7727227977525","1873652","1129883"
"Northern Africa","1987","10224903","2127870","100","100","91.4529349377429","63.6912032678635","201704","141644"
"Southern Africa","1987","2914774","600810","100","100","60.8106188282442","45.7171232021305","39339","29723"
"Eastern Africa","1987","17016127","3719862","100","100","172.654200976547","102.529495709079","677836","410817"
"Western Africa","1987","14900716","3229738","100","100","198.447634208822","108.954349763526","703805","393881"
"Middle Africa","1987","6090612","1347344","100","100","177.964427123502","106.484290146409","250953","153818"
"Asia","1987","186900818","40545590","100","100","94.8086558612409","65.5344972911213","3850885","2682923"
"Eastern Asia","1987","63403362","14803750","100","100","48.4214339454759","37.4498064328794","662471","521108"
"Central Asia","1987","3436167","748431","100","100","68.3467154205626","54.650162536611","50695","40953"
"Southern Asia","1987","81824087","17187311","100","100","140.0728468992","93.254416982519","2548828","1704214"
"South-Eastern Asia","1987","27977531","5681255","100","100","74.309347037599","51.8793436644828","434189","303012"
"Western Asia","1987","10259671","2124843","100","100","70.6075519240974","51.4438564725125","154731","113636"
"Americas","1987","37274247","7570850","100","100","44.6698000193723","34.4066293489359","346122","267345"
"Northern America","1987","9942884","2031863","100","100","10.5123864970907","8.79369056443671","21331","17941"
"Latin America and the Caribbean","1987","27331363","5538987","100","100","56.7738425601098","43.5159765732885","324791","249404"
"Central America","1987","7755595","1605207","100","100","53.2189764199154","40.1728541797921","87356","66132"
"South America","1987","17820977","3562392","100","100","56.5272616768879","44.0941671944136","209924","163903"
"Caribbean","1987","1754791","371388","100","100","75.0511202022321","52.605860968672","27511","19369"
"Europe","1987","24177448","4823743","100","100","15.2081035115517","12.7043553678017","72884","60715"
"Northern Europe","1987","2962481","613326","100","100","9.33805984630764","7.76138161180104","5586","4666"
"Southern Europe","1987","4242755","816347","100","100","15.4588194801751","13.1575477377443","12783","10791"
"Eastern Europe","1987","11853487","2358903","100","100","19.5548816308588","16.3370729901221","45781","38096"
"Western Europe","1987","5118725","1035167","100","100","8.58614703928628","7.02961146613551","8734","7162"
"Oceania","1987","1168829","243521","100","100","35.1255532703131","26.0516869364884","8520","6363"
"Australia and New Zealand","1987","745247","155392","100","100","9.63644776114825","7.94440663943148","1392","1154"
"Melanesia","1987","385904","80302","100","100","74.2495909342483","53.7760816634153","6735","4906"
"Micronesia","1987","17994","3755","100","100","65.8455754031494","48.2664470514596","259","192"
"Polynesia","1987","19684","4072","100","100","29.1288634988919","24.2658503798276","134","111"
"Africa","1988","52253968","11256718","100","100","158.356108912042","93.6251318784029","1884384","1135647"
"Northern Africa","1988","10349021","2140491","100","100","86.9506256302324","60.8359697550743","192477","135544"
"Southern Africa","1988","2935723","601054","100","100","58.1725447349811","44.0132882777019","37731","28612"
"Eastern Africa","1988","17505273","3834623","100","100","170.543320615391","101.26247312861","685117","414767"
"Western Africa","1988","15200680","3295289","100","100","197.03725164369","108.314086851492","713213","399550"
"Middle Africa","1988","6263271","1385261","100","100","176.146435773976","105.634883544965","255840","157174"
"Asia","1988","190892356","41241945","100","100","92.4852965332397","64.2128423265848","3779519","2636370"
"Eastern Asia","1988","66394264","15481473","100","100","48.5647095378688","37.5398531726344","671577","524331"
"Central Asia","1988","3521328","763257","100","100","65.8700208794892","52.913301755496","49487","40063"
"Southern Asia","1988","82642221","17235208","100","100","136.043893987119","90.890862470085","2490875","1668969"
"South-Eastern Asia","1988","27948798","5623609","100","100","71.4476405639141","50.165703096188","417647","292943"
"Western Asia","1988","10385745","2138398","100","100","67.8063213284635","49.4229726571412","149948","110064"
"Americas","1988","37437848","7571582","100","100","42.7449998524095","33.0996382906804","332692","258159"
"Northern America","1988","10028288","2033847","100","100","10.2979761237046","8.61549618936281","21152","17785"
"Latin America and the Caribbean","1988","27409560","5537735","100","100","54.3702252145934","41.9018504927181","311540","240374"
"Central America","1988","7801230","1615247","100","100","50.7220713182832","38.5450555693016","83658","63750"
"South America","1988","17850062","3557893","100","100","54.1528061887244","42.4693827936733","201132","157772"
"Caribbean","1988","1758268","364595","100","100","72.8436702280434","51.2438650179144","26750","18852"
"Europe","1988","24024704","4762466","100","100","14.6356766584678","12.2275724696661","69211","57543"
"Northern Europe","1988","2985644","611611","100","100","9.0212626138414","7.49660383095379","5444","4540"
"Southern Europe","1988","4148912","805935","100","100","14.688095752201","12.4885013202572","11905","10048"
"Eastern Europe","1988","11768534","2327751","100","100","19.0171738472045","15.9071811309308","43476","36097"
"Western Europe","1988","5121614","1017169","100","100","8.24916022988531","6.74443143353131","8386","6858"
"Oceania","1988","1171278","239877","100","100","34.2497255800814","25.468128706831","8401","6290"
"Australia and New Zealand","1988","746451","152272","100","100","9.27389546509139","7.64410575833115","1356","1123"
"Melanesia","1988","387120","79870","100","100","72.6562483060509","52.8033019631147","6661","4870"
"Micronesia","1988","18284","3763","100","100","63.9472906152804","47.0397773762455","255","190"
"Polynesia","1988","19423","3972","100","100","28.2045454131947","23.5513780077986","129","107"
"Africa","1989","53304560","11476337","100","100","156.671853645359","92.5945959183233","1896389","1141742"
"Northern Africa","1989","10438794","2145275","100","100","83.338892620357","58.5551727750156","184690","130403"
"Southern Africa","1989","2952433","600539","100","100","55.8537737556407","42.4927583133614","36176","27513"
"Eastern Africa","1989","17959986","3937308","100","100","168.418988552011","99.9442305671561","691540","418004"
"Western Africa","1989","15504278","3365644","100","100","195.641547716498","107.592043949094","722601","404970"
"Middle Africa","1989","6449069","1427571","100","100","174.6807514235","104.927723175839","261381","160852"
"Asia","1989","193672376","41469538","100","100","90.3802007658684","63.0372623737819","3691234","2577656"
"Eastern Asia","1989","68477726","15728843","100","100","48.5754341411312","37.5287100408004","668308","516778"
"Central Asia","1989","3576204","767409","100","100","64.1741427069284","51.7133271954225","48546","39315"
"Southern Asia","1989","83237587","17251143","100","100","132.16051973362","88.6240766912972","2430609","1632686"
"South-Eastern Asia","1989","27885888","5572343","100","100","68.5145200022389","48.3922541738958","400434","282432"
"Western Asia","1989","10494971","2149800","100","100","64.3286471209927","47.4551525202549","143339","106445"
"Americas","1989","37559161","7569647","100","100","40.8962695473021","31.8435102848061","319437","249118"
"Northern America","1989","10100863","2036434","100","100","10.0367452690285","8.39300517199623","20843","17509"
"Latin America and the Caribbean","1989","27458298","5533213","100","100","52.0662744747001","40.3578202095974","298594","231609"
"Central America","1989","7849890","1624649","100","100","48.3665303661583","36.9998642526908","80109","61444"
"South America","1989","17854067","3551671","100","100","51.8567075836492","40.9068680348759","192522","151834"
"Caribbean","1989","1754341","356893","100","100","70.7991668158749","49.9867109153777","25963","18331"
"Europe","1989","23760031","4666229","100","100","14.0085861547573","11.7109228623978","65060","53988"
"Northern Europe","1989","3001249","608254","100","100","8.69606036895576","7.22776878469973","5277","4395"
"Southern Europe","1989","4060459","795766","100","100","13.7734561555285","11.6985917481721","10966","9248"
"Eastern Europe","1989","11586633","2263801","100","100","18.4377496398055","15.4507315712614","40779","33781"
"Western Europe","1989","5111690","998408","100","100","7.93201660827147","6.48314163246345","8038","6564"
"Oceania","1989","1172745","236743","100","100","33.4078710734065","24.8908250996933","8286","6217"
"Australia and New Zealand","1989","746140","149201","100","100","8.84551303943415","7.29021934279017","1309","1085"
"Melanesia","1989","388877","79862","100","100","71.1952309432398","51.8782051957658","6603","4843"
"Micronesia","1989","18511","3770","100","100","61.9356617563616","45.78069583956","250","186"
"Polynesia","1989","19217","3910","100","100","27.2971204135161","22.8658689079404","124","103"
"Africa","1990","54345585","11678316","100","100","155.155849568637","91.6699494268005","1908943","1148359"
"Northern Africa","1990","10502755","2141063","100","100","80.3673545044804","56.6695605852952","177881","125882"
"Southern Africa","1990","2969642","600061","100","100","54.1075478105579","41.2735795973517","34873","26533"
"Eastern Africa","1990","18361792","4019414","100","100","166.349832264377","98.6199469409667","697544","420832"
"Western Africa","1990","15842522","3442215","100","100","194.012375882679","106.808448560828","731173","410273"
"Middle Africa","1990","6668874","1475563","100","100","173.472382238105","104.354639983119","267472","164839"
"Asia","1990","195221069","41119723","100","100","88.4979570862504","61.9480435449483","3589153","2507031"
"Eastern Asia","1990","69372159","15402441","100","100","48.3139254351734","37.313536780028","650672","497837"
"Central Asia","1990","3596125","758386","100","100","63.4490894971579","51.1708485885449","48013","38795"
"Southern Asia","1990","83783556","17251923","100","100","128.42644826933","86.4190867293375","2369079","1595357"
"South-Eastern Asia","1990","27872748","5544973","100","100","65.6070883429631","46.625964165502","383122","271800"
"Western Asia","1990","10596481","2162000","100","100","61.6236052889714","45.7257278961386","138267","103242"
"Americas","1990","37671973","7571781","100","100","39.0839371558068","30.6042578164551","306074","239949"
"Northern America","1990","10178979","2044019","100","100","9.71210408998124","8.11670828783311","20359","17084"
"Latin America and the Caribbean","1990","27492994","5527762","100","100","49.8076064119177","38.83514424623","285715","222865"
"Central America","1990","7912671","1635317","100","100","46.085440627453","35.5052479733117","76602","59158"
"South America","1990","17825995","3541886","100","100","49.5883667677599","39.3491453738626","183962","145905"
"Caribbean","1990","1754328","350559","100","100","68.8704883001768","48.7912460252238","25151","17802"
"Europe","1990","23382381","4531649","100","100","13.4293124194221","11.2310462916137","60976","50484"
"Northern Europe","1990","3016047","604509","100","100","8.32934616741554","6.92058105023998","5066","4210"
"Southern Europe","1990","3975783","784679","100","100","12.8791757552262","10.9207034611964","10086","8498"
"Eastern Europe","1990","11283295","2160334","100","100","17.9959645540292","15.105586541944","38154","31520"
"Western Europe","1990","5107256","982127","100","100","7.60599535756135","6.21636778567111","7670","6256"
"Oceania","1990","1181442","236103","100","100","32.5930981004523","24.3394520406747","8173","6147"
"Australia and New Zealand","1990","750288","147626","100","100","8.38087756361816","6.90506639228682","1255","1039"
"Melanesia","1990","393243","80778","100","100","69.7452735811568","50.9777177986427","6554","4825"
"Micronesia","1990","18708","3787","100","100","59.9774050327695","44.5202269177948","245","183"
"Polynesia","1990","19203","3912","100","100","26.4443868053958","22.1891367094255","119","100"
"Africa","1991","55513264","11834044","100","100","153.749376361861","90.7964257155622","1921846","1155192"
"Northern Africa","1991","10556527","2123728","100","100","77.7263768679942","54.9676762191525","171438","121563"
"Southern Africa","1991","2975744","597709","100","100","53.1396502389602","40.5169330684868","33984","25794"
"Eastern Africa","1991","18829643","4074909","100","100","164.179630716197","97.2588401612484","702687","423312"
"Western Africa","1991","16234660","3515737","100","100","192.318978117402","105.941948050599","739679","415435"
"Middle Africa","1991","6916690","1521961","100","100","172.481823835857","103.889077723942","274058","169088"
"Asia","1991","197330027","40031139","100","100","86.7792979776981","60.9576417906586","3476459","2429843"
"Eastern Asia","1991","70882660","14345176","100","100","47.7300681741683","36.9020111172489","620073","470175"
"Central Asia","1991","3626838","736044","100","100","63.7496799855736","51.3657956485275","47915","38545"
"Southern Asia","1991","84323888","17221961","100","100","124.939609288916","84.3891997248276","2309344","1559838"
"South-Eastern Asia","1991","27836168","5555664","100","100","62.7351981309056","44.902549163922","365625","261125"
"Western Asia","1991","10660473","2172294","100","100","59.1171047494828","44.0949302754489","133502","100160"
"Americas","1991","37759346","7581103","100","100","37.3464204745831","29.3983399963644","292930","230781"
"Northern America","1991","10250770","2061032","100","100","9.39572389876286","7.84709242144455","19836","16622"
"Latin America and the Caribbean","1991","27508576","5520071","100","100","47.6135463277577","37.3286539993957","273094","214159"
"Central America","1991","7998432","1645574","100","100","43.9729874572413","34.0917811299607","73297","56953"
"South America","1991","17760784","3528109","100","100","47.330669494751","37.7740666467637","175432","139926"
"Caribbean","1991","1749360","346388","100","100","67.0925229482175","47.6537459991099","24365","17280"
"Europe","1991","22985958","4352263","100","100","12.9509493741381","10.8337307174836","57260","47296"
"Northern Europe","1991","3022313","601633","100","100","7.96640080291156","6.61797638535444","4837","4012"
"Southern Europe","1991","3924401","772816","100","100","12.1203623747145","10.2611449640038","9350","7868"
"Eastern Europe","1991","10971223","2009660","100","100","17.7679645988207","14.9345066914127","35809","29497"
"Western Europe","1991","5068021","968154","100","100","7.24869786239801","5.92288464294053","7264","5919"
"Oceania","1991","1188639","239043","100","100","31.8669065744454","23.842005796069","8067","6082"
"Australia and New Zealand","1991","752742","148486","100","100","7.91903475232369","6.52517405651425","1196","990"
"Melanesia","1991","397859","82728","100","100","68.3556130935629","50.0770043450046","6517","4815"
"Micronesia","1991","18804","3850","100","100","58.1819488826835","43.4191846529198","240","181"
"Polynesia","1991","19234","3979","100","100","25.6205313386368","21.5266793129942","114","96"
"Africa","1992","56447784","11980086","100","100","152.40515392166","89.9862614510314","1935118","1162775"
"Northern Africa","1992","10552431","2099456","100","100","75.1613754693464","53.3396585190697","164897","117267"
"Southern Africa","1992","2979472","595582","100","100","53.0014258066848","40.162506778072","33570","25278"
"Eastern Africa","1992","19152431","4113663","100","100","161.915745350721","95.8522704919775","707235","425599"
"Western Africa","1992","16600426","3596808","100","100","190.593963107562","105.144213314206","748395","421079"
"Middle Africa","1992","7163024","1574577","100","100","171.644612993859","103.513615109053","281021","173552"
"Asia","1992","195900650","38409118","100","100","85.1082957283041","59.9519024025466","3356624","2348161"
"Eastern Asia","1992","69134306","12751396","100","100","46.7765468962158","36.2156640665177","580004","436773"
"Central Asia","1992","3586086","701777","100","100","64.5715411587497","51.9262576286451","47865","38285"
"Southern Asia","1992","84576105","17181624","100","100","121.638449424963","82.4604721137974","2251226","1525420"
"South-Eastern Asia","1992","27879752","5591037","100","100","60.0334372984503","43.2579898677738","348652","250520"
"Western Asia","1992","10724401","2183284","100","100","56.7324922837389","42.5383624299307","128877","97163"
"Americas","1992","37831096","7594690","100","100","35.6369184518931","28.2220090455111","279675","221611"
"Northern America","1992","10327607","2083551","100","100","9.11297510994002","7.61723348061886","19321","16188"
"Latin America and the Caribbean","1992","27503489","5511139","100","100","45.4110573201674","35.8223200395973","260354","205423"
"Central America","1992","8071367","1656305","100","100","41.8997414227343","32.7123889092107","69998","54755"
"South America","1992","17688241","3511413","100","100","45.0471928158429","36.1849823577321","166803","133910"
"Caribbean","1992","1743881","343421","100","100","65.2668272845023","46.4984815593715","23553","16758"
"Europe","1992","22367725","4136952","100","100","12.5708657753372","10.5066405761912","53971","44425"
"Northern Europe","1992","3024493","598498","100","100","7.59671295558317","6.30765437857079","4591","3795"
"Southern Europe","1992","3860858","760305","100","100","11.5913489650671","9.74519894103702","8820","7367"
"Eastern Europe","1992","10445436","1821678","100","100","17.708488006688","14.8963413327368","33712","27685"
"Western Europe","1992","5036938","956471","100","100","6.87900222827897","5.62199169260588","6848","5578"
"Oceania","1992","1203774","244248","100","100","31.2620520836191","23.4384624259857","7983","6032"
"Australia and New Zealand","1992","759665","150696","100","100","7.46438574254049","6.14907633979314","1135","938"
"Melanesia","1992","405678","85521","100","100","67.0864357755414","49.2847028363","6503","4824"
"Micronesia","1992","18968","3922","100","100","56.7078461666759","42.4629004552877","235","177"
"Polynesia","1992","19463","4109","100","100","24.7952243342136","20.8708533166023","110","93"
"Africa","1993","57243547","12128669","100","100","151.08097843774","89.1141139379547","1948816","1169819"
"Northern Africa","1993","10505665","2070826","100","100","72.5987143493663","51.6837406752447","158216","112853"
"Southern Africa","1993","2980212","593463","100","100","53.7935331577611","40.2504908645599","33714","25032"
"Eastern Africa","1993","19390429","4150510","100","100","159.582602917033","94.2787973877944","711554","427276"
"Western Africa","1993","16958321","3684291","100","100","188.792440946181","104.256161803007","757134","426581"
"Middle Africa","1993","7408920","1629579","100","100","170.878637166698","103.146948979252","288198","178077"
"Asia","1993","192128553","36536399","100","100","83.3700531722361","58.8926219985801","3233691","2266905"
"Eastern Asia","1993","65210844","10898142","100","100","45.4022258614395","35.2965025325361","534584","402365"
"Central Asia","1993","3494985","660929","100","100","65.2234994428641","52.3799533969069","47385","37715"
"Southern Asia","1993","84665718","17148800","100","100","118.499771209631","80.620598507665","2195186","1492430"
"South-Eastern Asia","1993","27970356","5632956","100","100","57.4728858052764","41.7226051813747","332019","240170"
"Western Asia","1993","10786650","2195572","100","100","54.5024189345068","41.0428824790761","124517","94225"
"Americas","1993","37889323","7610504","100","100","33.9654093786905","27.0401641272325","266444","212187"
"Northern America","1993","10399094","2105360","100","100","8.82380590445642","7.38341277258639","18733","15695"
"Latin America and the Caribbean","1993","27490229","5505144","100","100","43.234224651867","34.289118351481","247711","196492"
"Central America","1993","8136190","1666864","100","100","39.9707971572484","31.3895016761807","66890","52617"
"South America","1993","17614595","3496718","100","100","42.7355736549191","34.5274570839098","158058","127624"
"Caribbean","1993","1739444","341562","100","100","63.4559067306483","45.344404067511","22763","16251"
"Europe","1993","21617619","3912416","100","100","12.1952109006773","10.1920772401576","50764","41716"
"Northern Europe","1993","3021553","594241","100","100","7.22356713075645","6.00313000218526","4325","3574"
"Southern Europe","1993","3791221","747589","100","100","11.0133507064272","9.23680805412558","8271","6890"
"Eastern Europe","1993","9790436","1622742","100","100","17.7131428851472","14.9087160797897","31746","26020"
"Western Europe","1993","5014409","947844","100","100","6.49203188958647","5.306588805589","6422","5232"
"Oceania","1993","1224295","250499","100","100","30.7728368879261","23.12889701722","7915","5996"
"Australia and New Zealand","1993","769334","153413","100","100","7.09202285491117","5.8479838980907","1082","894"
"Melanesia","1993","415993","88830","100","100","65.8307928369903","48.5043184337582","6496","4839"
"Micronesia","1993","19156","3992","100","100","55.4353217671172","41.6628137882501","230","174"
"Polynesia","1993","19812","4264","100","100","24.0106977208945","20.272419785184","107","89"
"Africa","1994","58026299","12294853","100","100","150.458525955444","88.2265173837019","1973439","1177171"
"Northern Africa","1994","10432188","2041648","100","100","69.9775720839568","49.9637610364794","151400","108324"
"Southern Africa","1994","2975852","591058","100","100","55.4082710662221","40.6605835407859","34367","24997"
"Eastern Africa","1994","19646954","4203518","100","100","159.590278207764","92.8259350393637","727848","429701"
"Western Africa","1994","17326693","3776521","100","100","186.603059878676","103.208911409559","764594","431645"
"Middle Africa","1994","7644612","1682108","100","100","170.000526798648","102.703610809519","295230","182504"
"Asia","1994","187704345","34832607","100","100","81.5356637464024","57.7471636691289","3113180","2188705"
"Eastern Asia","1994","60726566","9201393","100","100","43.9152656520173","34.2386576835081","491403","370663"
"Central Asia","1994","3384960","621170","100","100","65.311329512991","52.4546275667718","46256","36712"
"Southern Asia","1994","84726729","17145062","100","100","115.377047599805","78.8021028683057","2139134","1459977"
"South-Eastern Asia","1994","28018530","5655603","100","100","55.1117869355678","40.2918443682285","316158","230138"
"Western Asia","1994","10847560","2209379","100","100","52.3405235051923","39.5454642464375","120229","91215"
"Americas","1994","37932775","7624906","100","100","32.288196445842","25.8593728316662","252948","202599"
"Northern America","1994","10444958","2117580","100","100","8.55238835189753","7.16620479250252","18133","15195"
"Latin America and the Caribbean","1994","27487817","5507326","100","100","41.023274212438","32.7372441377837","234815","187404"
"Central America","1994","8196133","1676514","100","100","38.0973554252128","30.1249550885337","63834","50545"
"South America","1994","17557252","3490273","100","100","40.350050394635","32.8149743365537","149006","121108"
"Caribbean","1994","1734432","340539","100","100","61.5776404145145","44.1690811741585","21975","15751"
"Europe","1994","20860870","3715635","100","100","11.7344085895223","9.8144464873661","47357","38922"
"Northern Europe","1994","3007867","587588","100","100","6.8736637306176","5.7212745195896","4068","3364"
"Southern Europe","1994","3724235","735358","100","100","10.2345568194254","8.6097522683807","7586","6340"
"Eastern Europe","1994","9135297","1449684","100","100","17.5966231745504","14.8143355741314","29689","24313"
"Western Europe","1994","4993471","943005","100","100","6.11539759250246","4.9989560195832","6014","4905"
"Oceania","1994","1243488","256002","100","100","30.3930390035947","22.8988018639042","7867","5976"
"Australia and New Zealand","1994","776802","155378","100","100","6.75563313863836","5.57073830632193","1031","851"
"Melanesia","1994","427276","92183","100","100","64.6653051642656","47.7991712504461","6506","4866"
"Micronesia","1994","19280","4052","100","100","54.4243920482226","41.003820416529","227","172"
"Polynesia","1994","20130","4389","100","100","23.2852877499812","19.6817670668805","103","87"
"Africa","1995","58916588","12489468","100","100","148.100056292709","87.0394485246534","1973659","1180991"
"Northern Africa","1995","10341254","2015461","100","100","67.3273946358588","48.1984045139616","144621","103787"
"Southern Africa","1995","2965031","588279","100","100","57.647662804386","41.292059491632","35415","25129"
"Eastern Africa","1995","20021101","4284314","100","100","155.055270889225","90.7584856063306","721241","429293"
"Western Africa","1995","17728123","3872231","100","100","183.985316305894","101.968777726626","770521","436089"
"Middle Africa","1995","7861079","1729183","100","100","168.887873936262","102.114602118026","301861","186693"
"Asia","1995","183862637","33618444","100","100","79.4786669328342","56.4681371927296","2993681","2113646"
"Eastern Asia","1995","56836011","7980379","100","100","42.282825624778","33.1384789476412","451786","343619"
"Central Asia","1995","3280113","588465","100","100","64.7929368232318","52.067007390246","44554","35304"
"Southern Asia","1995","84875026","17183570","100","100","112.095443613959","76.882793359379","2080180","1425985"
"South-Eastern Asia","1995","27958615","5641428","100","100","52.9598156174914","38.9540445129577","301316","220558"
"Western Asia","1995","10912872","2224602","100","100","50.1744783459307","38.0609412361588","115845","88180"
"Americas","1995","37974320","7635062","100","100","30.6830028598968","24.7027566264832","239872","193096"
"Northern America","1995","10463536","2114385","100","100","8.28921611951816","6.95266147008998","17514","14677"
"Latin America and the Caribbean","1995","27510784","5520677","100","100","38.8999923559976","31.2130063863059","222358","178419"
"Central America","1995","8255008","1684658","100","100","36.3470436370075","28.9071794148399","60947","48524"
"South America","1995","17527982","3495951","100","100","38.0439254541793","31.128652944992","140212","114651"
"Caribbean","1995","1727794","340068","100","100","59.6755309714341","42.9279750873949","21199","15244"
"Europe","1995","20173535","3573634","100","100","11.2856819021617","9.44431474030712","44225","36383"
"Northern Europe","1995","2979767","577841","100","100","6.55573908991769","5.4653050163812","3826","3165"
"Southern Europe","1995","3667724","724220","100","100","9.51627998803262","7.99250499403359","6975","5821"
"Eastern Europe","1995","8561848","1329289","100","100","17.4146769084719","14.6707870637474","27748","22762"
"Western Europe","1995","4964196","942284","100","100","5.79736915728069","4.7450610492332","5676","4635"
"Oceania","1995","1257197","259471","100","100","30.1305212441947","22.754722885316","7839","5968"
"Australia and New Zealand","1995","778980","155741","100","100","6.48891457074485","5.35248625874341","988","815"
"Melanesia","1995","438623","95203","100","100","63.6023042450341","47.1573795740311","6529","4901"
"Micronesia","1995","19261","4090","100","100","53.5676061293321","40.495956048056","223","168"
"Polynesia","1995","20333","4437","100","100","22.5860624264845","19.143895212483","99","84"
"Africa","1996","60017971","12719980","100","100","145.140760160889","85.6494664294428","1966353","1182503"
"Northern Africa","1996","10214852","1999941","100","100","64.708772746748","46.439760451998","138083","99391"
"Southern Africa","1996","2957019","588073","100","100","60.0794087986746","41.8616073789685","36611","25268"
"Eastern Africa","1996","20522568","4390570","100","100","149.487486874137","88.4240196386038","709530","427551"
"Western Africa","1996","18224593","3966402","100","100","180.80712206152","100.498962577053","774214","439690"
"Middle Africa","1996","8098939","1774994","100","100","167.465213430108","101.368118597479","307915","190603"
"Asia","1996","177829984","33047274","100","100","77.1930216239033","55.0310744017501","2876492","2040845"
"Eastern Asia","1996","50754951","7393211","100","100","40.5513026037227","31.9602500951902","417011","320653"
"Central Asia","1996","3135654","565304","100","100","63.6073699692327","51.2258793570192","42347","33587"
"Southern Asia","1996","85027555","17269458","100","100","108.642090404481","74.8263312712315","2018319","1389785"
"South-Eastern Asia","1996","27918916","5577105","100","100","50.9466162637588","37.7158772891932","287380","211720"
"Western Asia","1996","10992908","2242196","100","100","48.039035489057","36.5876123040181","111435","85100"
"Americas","1996","38081408","7638125","100","100","29.1276620512557","23.5748735932323","227126","183765"
"Northern America","1996","10536137","2087020","100","100","8.05684206250257","6.7644203253574","16947","14205"
"Latin America and the Caribbean","1996","27545271","5551105","100","100","36.838934216482","29.7249511781643","210179","169560"
"Central America","1996","8320959","1693714","100","100","34.632615623159","27.7324064446566","58087","46548"
"South America","1996","17509486","3517117","100","100","35.8165111140495","29.4758275867411","131654","108259"
"Caribbean","1996","1714826","340274","100","100","57.7554894558939","41.6996702703665","20438","14753"
"Europe","1996","19285674","3504049","100","100","10.8228730064703","9.06644293264107","41291","34056"
"Northern Europe","1996","2936142","564297","100","100","6.31491615244617","5.27381568360021","3625","3004"
"Southern Europe","1996","3631451","713880","100","100","8.79551417285496","7.40581577782356","6380","5341"
"Eastern Europe","1996","7825555","1276113","100","100","17.104028831454","14.4143362382112","25909","21317"
"Western Europe","1996","4892526","949759","100","100","5.50971500812358","4.51129885927016","5377","4394"
"Oceania","1996","1274376","260772","100","100","29.920124039454","22.6424359278522","7818","5962"
"Australia and New Zealand","1996","781322","154529","100","100","6.26939893267531","5.17312194876184","950","783"
"Melanesia","1996","453052","97730","100","100","62.5518971995208","46.5084669661786","6552","4933"
"Micronesia","1996","19226","4122","100","100","52.8717704058895","40.0698436533404","220","165"
"Polynesia","1996","20776","4391","100","100","21.9283318316491","18.6252118995713","96","81"
"Africa","1997","61101927","12982649","100","100","142.592920352205","84.1123810915789","1965867","1182203"
"Northern Africa","1997","10109610","1988425","100","100","62.1797523856129","44.7242389076048","131951","95232"
"Southern Africa","1997","2948092","587591","100","100","62.5360342305351","42.3593742239304","37854","25416"
"Eastern Africa","1997","21063806","4525259","100","100","145.906609696291","86.0988790443019","707752","425578"
"Western Africa","1997","18679103","4065309","100","100","177.066832639612","98.7044692230503","775417","441916"
"Middle Africa","1997","8301316","1816065","100","100","165.492794769385","100.380454547931","312893","194061"
"Asia","1997","174240572","32979993","100","100","74.8047630440534","53.5386402476288","2764792","1971959"
"Eastern Asia","1997","47142989","7288988","100","100","38.7849331680069","30.7029370997261","386931","300510"
"Central Asia","1997","3025510","549905","100","100","61.8569218270347","49.9794597366346","39830","31675"
"Southern Asia","1997","85295527","17400060","100","100","105.17202849253","72.7927625352147","1956389","1354066"
"South-Eastern Asia","1997","27698370","5478332","100","100","49.0763824656439","36.5510276683098","274676","203722"
"Western Asia","1997","11078176","2262708","100","100","45.9239117131582","35.1265000108408","106966","81986"
"Americas","1997","38132089","7636363","100","100","27.6573726679912","22.4951739732011","215039","174813"
"Northern America","1997","10500191","2044531","100","100","7.84926102875594","6.59683740248542","16439","13790"
"Latin America and the Caribbean","1997","27631898","5591832","100","100","34.9004533101116","28.3090105810638","198600","161023"
"Central America","1997","8380264","1701717","100","100","33.0545237509575","26.6066594339691","55423","44631"
"South America","1997","17543504","3548847","100","100","33.7049625239229","27.9057253428344","123458","102109"
"Caribbean","1997","1708130","341268","100","100","55.9329836775874","40.527245899539","19719","14283"
"Europe","1997","18712231","3491493","100","100","10.3902604339281","8.71132364974556","38736","32050"
"Northern Europe","1997","2882293","548248","100","100","6.13307513728567","5.12948666371029","3461","2872"
"Southern Europe","1997","3589012","704483","100","100","8.18159141579033","6.88113279185818","5887","4926"
"Eastern Europe","1997","7374310","1277317","100","100","16.6974062065444","14.0841589320744","24245","20044"
"Western Europe","1997","4866616","961445","100","100","5.28535075789416","4.33080906196229","5143","4208"
"Oceania","1997","1283564","260341","100","100","29.8393968614491","22.5911479837386","7821","5968"
"Australia and New Zealand","1997","778097","151959","100","100","6.11258570599249","5.05209743159338","919","758"
"Melanesia","1997","465534","99968","100","100","61.7477369609505","45.9482753232175","6594","4968"
"Micronesia","1997","19108","4135","100","100","52.1755077386371","39.6194460806192","216","163"
"Polynesia","1997","20825","4279","100","100","21.3062759894509","18.1392846366082","92","79"
"Africa","1998","62222691","13274409","100","100","139.567511477157","82.3290413601369","1958707","1178388"
"Northern Africa","1998","10026727","1983570","100","100","59.7764556363692","43.0817956942428","126323","91401"
"Southern Africa","1998","2939816","587581","100","100","65.2041377802324","42.783054179774","39279","25573"
"Eastern Africa","1998","21655732","4677517","100","100","141.704861496605","83.5111132362089","702222","421794"
