"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Europe","1968","112960875","56983664","0","0",,,,,,
"Latin America and the Caribbean","1968","71671670","38538940","3.6","3.58",,,,,,
"Central and Southern Asia","1968","189497056","101556269","16.75","17.28",,,,,,
"Central Asia","1968","7956217","4426753","0","0",,,,,,
"Southern Asia","1968","181540839","97129516","17.48","18.07",,,,,,
"Eastern and South-Eastern Asia","1968","286579396","142723460","17.56","19.32",,,,,,
"Eastern Asia","1968","215169268","103917062","4.12","4.65",,,,,,
"South-Eastern Asia","1968","71410128","38806398","58.04","58.6","25.4969001788051","17.8008858061398","7.83549309040234","190693","139398","51294"
"Northern Africa and Western Asia","1968","42140770","22904455","55.91","55.35","21.1239579204185","14.6702096084842","6.54983577566451","92981","67699","25282"
"Western Asia","1968","21003544","11428782","51.5","51.17","13.6115137303779","11.1431691064117","2.49615975422427","30399","25613","4786"
"Northern Africa","1968","21137226","11475673","60.3","59.51","27.4450072480595","17.680855763869","9.93989737600329","60245","40942","19303"
"Sub-Saharan Africa","1968","68937477","37709941","42.34","42.2",,,,,,
"Oceania","1968","3916967","2076855","3.73","3.83",,,,,,
"Oceania (exc. Australia and New Zealand)","1968","977999","549905","14.94","14.46",,,,,,
"Australia and New Zealand","1968","2938968","1526951","0","0",,,,,,
"North America, Europe, Australia and New Zealand","1968","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1968","0","0","NaN","NaN",,,,,,
"World","1968","821543361","425658639","16.7","17.7",,,,,,
"Least developed countries","1969","79389620","43335518","44.26","44.46",,,,,,
"Landlocked developing countries","1969","42573781","23169632","8.76","8.64",,,,,,
"Small island developing States","1969","8166545","4421547","35.17","34.65",,,,,,
"Europe and Northern America","1969","159151715","79683309","94.67","94.91","4.73512876859894","2.55794822784894","2.18276393789674","75547","40817","34730"
"Northern America","1969","45981117","22956180","100","100","4.28855777815762","2.19481846612518","2.09834479794337","19761","10088","9673"
"Europe","1969","113170599","56727129","92.51","92.84","4.93027655035683","2.71618330454558","2.22012350821832","55948","30858","25090"
"Latin America and the Caribbean","1969","73635724","39513966","7.75","7.63",,,,,,
"Central and Southern Asia","1969","194329470","103956313","87.2","87.06","39.7881581287579","29.0588823388697","11.0503877060368","813920","613079","200841"
"Central Asia","1969","8250715","4533013","0","0",,,,,,
"Southern Asia","1969","186078755","99423300","91.07","91.03","39.7881581287579","29.0588823388697","11.0503877060368","778925","586345","192579"
"Eastern and South-Eastern Asia","1969","296906482","154432987","22.89","23.41",,,,,,
"Eastern Asia","1969","223269713","114634949","11.23","11.11",,,,,,
"South-Eastern Asia","1969","73636769","39798038","58.24","58.81","24.665384858888","17.1665878710428","7.62977417668551","189656","137822","51834"
"Northern Africa and Western Asia","1969","43517576","23676963","69.18","68.71","22.9839697661502","15.4219154903428","7.68050233372155","104191","73596","30595"
"Western Asia","1969","21749367","11859716","59.02","58.59","18.5761255830258","13.7814566124229","4.8616698628821","42555","32916","9639"
"Northern Africa","1969","21768209","11817247","79.33","78.87","26.2439323601542","16.6431201671579","9.7633040352841","59191","39665","19526"
"Sub-Saharan Africa","1969","71058707","38874214","43.77","43.65",,,,,,
"Oceania","1969","3991604","2102338","78.52","77","4.3909255007607","2.37850791355188","2.0172155503587","1764","1001","763"
"Oceania (exc. Australia and New Zealand)","1969","1007315","564540","14.89","14.35",,,,,,
"Australia and New Zealand","1969","2984289","1537798","100","100","4.0593525367828","2.14686993833189","1.91659728354278","1216","661","555"
"North America, Europe, Australia and New Zealand","1969","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1969","0","0","NaN","NaN",,,,,,
"World","1969","842591278","442240090","54.4","54.3","24.7864505410442","17.5306367397993","7.38528250607984","2157794","1564261","593533"
"Least developed countries","1970","81770667","44594610","45.79","45.99",,,,,,
"Landlocked developing countries","1970","43768018","23697928","11.41","11.39",,,,,,
"Small island developing States","1970","8367004","4513480","38.43","37.84",,,,,,
"Europe and Northern America","1970","158557511","78625048","94.81","94.97","4.60961543580596","2.47901478239718","2.1358955701007","73213","39031","34182"
"Northern America","1970","45895530","22600821","100","100","4.2182408670437","2.15291147686346","2.06978545504104","19395","9742","9653"
"Europe","1970","112661981","56024228","92.7","92.94","4.78015863408809","2.62053102479047","2.16530184997351","53955","29401","24554"
"Latin America and the Caribbean","1970","75530877","40412772","13.44","13.29",,,,,,
"Central and Southern Asia","1970","198989413","106209150","87.15","87.1","38.5372169430898","28.0180622265048","10.822376741569","805524","603611","201913"
"Central Asia","1970","8507247","4597590","0","0",,,,,,
"Southern Asia","1970","190482166","101611560","91.05","91.04","38.5372169430898","28.0180622265048","10.822376741569","770887","577482","193405"
"Eastern and South-Eastern Asia","1970","305083350","166625068","22.78","22.08",,,,,,
"Eastern Asia","1970","229325912","125910457","10.99","10.14",,,,,,
"South-Eastern Asia","1970","75757439","40714611","58.44","59.01","23.8842833462785","16.5690074673118","7.43852485279836","188375","136047","52328"
"Northern Africa and Western Asia","1970","44851865","24385506","69.05","68.56","22.4093400369869","15.025062500039","7.49691921673709","104636","73833","30802"
"Western Asia","1970","22479659","12260238","58.86","58.35","18.1275507652293","13.4562080053192","4.73505869462228","42920","33219","9701"
"Northern Africa","1970","22372207","12125268","79.28","78.87","25.588417914302","16.1970576149144","9.54597703948682","59257","39599","19657"
"Sub-Saharan Africa","1970","73260832","40072141","45.38","45.31",,,,,,
"Oceania","1970","4072538","2121981","78.31","76.6","4.28639271904407","2.31668393425779","1.97428257350609","1755","984","771"
"Oceania (exc. Australia and New Zealand)","1970","1036691","578625","14.78","14.19",,,,,,
"Australia and New Zealand","1970","3035848","1543356","100","100","3.93166297616387","2.07125706856929","1.8642672843851","1197","640","557"
"North America, Europe, Australia and New Zealand","1970","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1970","0","0","NaN","NaN",,,,,,
"World","1970","860346385","458451664","54.7","53.6","24.2996685911088","17.1705633157591","7.25365461112065","2173172","1588008","585163"
"Least developed countries","1971","84152147","45816936","47.25","47.35",,,,,,
"Landlocked developing countries","1971","44932874","24184190","14.08","14.04",,,,,,
"Small island developing States","1971","8547055","4586787","38.34","37.78",,,,,,
"Europe and Northern America","1971","157517339","77238607","94.87","94.92","4.48599088416679","2.40181946475365","2.08918927487915","70726","37147","33579"
"Northern America","1971","45575234","22039616","100","100","4.14093019179418","2.10784019557204","2.03738447711673","18901","9301","9600"
"Europe","1971","111942105","55198992","92.78","92.89","4.63518837342958","2.52815465765773","2.11237412425281","51944","27946","23998"
"Latin America and the Caribbean","1971","77333133","41223027","13.39","13.24",,,,,,
"Central and Southern Asia","1971","203443908","108267089","87.11","87.12","37.1866506340556","26.9144055300329","10.5563633480957","792749","590739","202010"
"Central Asia","1971","8721821","4625643","0","0",,,,,,
"Southern Asia","1971","194722087","103641446","91.01","91.01","37.1866506340556","26.9144055300329","10.5563633480957","758816","565500","193316"
"Eastern and South-Eastern Asia","1971","313159320","179002175","22.6","20.81",,,,,,
"Eastern Asia","1971","235358769","137368122","10.68","9.19",,,,,,
"South-Eastern Asia","1971","77800552","41634053","58.64","59.12","23.137239582233","16.0040395455552","7.24921678884077","186964","134338","52627"
"Northern Africa and Western Asia","1971","46124796","25016814","68.96","68.55","21.8356003829723","14.6221420901296","7.3204996793246","104716","73699","31018"
"Western Asia","1971","23171900","12617326","58.74","58.25","17.6553697775255","13.0955630737293","4.62031229487407","43040","33264","9776"
"Northern Africa","1971","22952896","12399488","79.28","79.04","24.9476476250018","15.7654107687469","9.32931737689369","59191","39407","19784"
"Sub-Saharan Africa","1971","75562348","41306697","46.96","46.87",,,,,,
"Oceania","1971","4157216","2138399","78.12","76.18","4.19346696942136","2.25958699532569","1.93825964037259","1751","967","783"
"Oceania (exc. Australia and New Zealand)","1971","1065555","592141","14.62","13.97",,,,,,
"Australia and New Zealand","1971","3091661","1546258","100","100","3.81906135334809","2.00283239264818","1.8198738630233","1183","620","563"
"North America, Europe, Australia and New Zealand","1971","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1971","0","0","NaN","NaN",,,,,,
"World","1971","877298059","474192806","54.5","52.4","23.8061644220587","16.7998692295071","7.12601124967412","2183333","1606772","576561"
"Least developed countries","1972","86624368","47082188","55.26","55.42","45.6398307694971","33.0996233080447","12.9694927872054","420163","316926","103238"
"Landlocked developing countries","1972","46070464","24649095","20.73","20.89",,,,,,
"Small island developing States","1972","8704990","4637681","38.31","37.82",,,,,,
"Europe and Northern America","1972","156359926","75906314","94.83","94.7","4.36262657411668","2.32616294860728","2.04121181680785","68233","35355","32878"
"Northern America","1972","45006017","21347454","100","100","4.04662799802702","2.05387151973717","1.99685776758776","18236","8778","9458"
"Europe","1972","111353910","54558860","92.74","92.63","4.49723388024748","2.44115470836986","2.06111066187445","50106","26670","23436"
"Latin America and the Caribbean","1972","79040674","41940501","13.35","13.21",,,,,,
"Central and Southern Asia","1972","207883992","110315672","88.57","88.67","36.2031551452561","25.9670164723897","10.5090267434217","786603","580450","206153"
"Central Asia","1972","8897752","4629896","0","0",,,,,,
"Southern Asia","1972","198986241","105685776","92.53","92.55","36.2031551452561","25.9670164723897","10.5090267434217","753224","556089","197135"
"Eastern and South-Eastern Asia","1972","319826654","186306309","88.41","89.46","18.2762856685396","12.9103397095321","5.43612822104579","629743","484181","145562"
"Eastern Asia","1972","240137729","143824540","98.21","98.38","17.453171064298","12.4546778016697","5.0615330256453","458248","360503","97746"
"South-Eastern Asia","1972","79688925","42481769","58.87","59.26","22.418221951676","15.4671998271214","7.06022402030081","185163","132439","52724"
"Northern Africa and Western Asia","1972","47390423","25567894","68.89","68.7","21.2951231293803","14.2491396944483","7.14783391895585","104696","73387","31309"
"Western Asia","1972","23853483","12910434","58.62","58.32","17.2132871096712","12.7645851915635","4.50622197236617","43056","33171","9885"
"Northern Africa","1972","23536940","12657460","79.31","79.29","24.339772519275","15.3613362192258","9.11850877922482","59120","39188","19932"
"Sub-Saharan Africa","1972","77945853","42574344","51.86","51.92","48.7937922383816","33.1554244415326","16.1746450175986","402430","287073","115357"
"Oceania","1972","4218693","2143723","77.8","75.69","4.09588756906787","2.20097113618747","1.89909628899731","1734","945","789"
"Oceania (exc. Australia and New Zealand)","1972","1094169","604019","14.41","13.71",,,,,,
"Australia and New Zealand","1972","3124525","1539704","100","100","3.70164144263385","1.93356579379364","1.77150096250502","1158","596","562"
"North America, Europe, Australia and New Zealand","1972","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1972","0","0","NaN","NaN",,,,,,
"World","1972","892666214","484754755","78.6","79","22.0059541231872","15.4281099602334","6.68091810206787","2054269","1507398","546871"
"Least developed countries","1973","89249817","48445759","55.34","55.48","44.2926012840119","32.0036984248249","12.695196086173","419396","315131","104265"
"Landlocked developing countries","1973","47174904","25117194","20.76","21.01",,,,,,
"Small island developing States","1973","8842524","4663649","38.32","38",,,,,,
"Europe and Northern America","1973","154900626","74594826","94.69","94.33","4.23792422122715","2.25166539948383","1.9907413050593","65636","33630","32005"
"Northern America","1973","44249171","20641205","100","100","3.93172802511899","1.98942418136502","1.94617561257877","17419","8221","9198"
"Europe","1973","110651455","53953621","92.56","92.16","4.36646361111004","2.36050313316291","2.01070675754824","48325","25502","22823"
"Latin America and the Caribbean","1973","80663189","42570518","13.3","13.2",,,,,,
"Central and Southern Asia","1973","212429201","112458990","88.58","88.71","34.8821449277773","24.9019208154752","10.235097704888","772844","567151","205694"
"Central Asia","1973","9031951","4621366","0","0",,,,,,
"Southern Asia","1973","203397250","107837624","92.51","92.51","34.8821449277773","24.9019208154752","10.235097704888","740463","543844","196619"
"Eastern and South-Eastern Asia","1973","328208006","187555025","88.51","89.37","17.3711093712997","12.188896687958","5.24615755579818","607987","460021","147966"
"Eastern Asia","1973","246770944","144365172","98.21","98.31","16.511108633135","11.6880081519008","4.8801395925746","439647","339452","100195"
"South-Eastern Asia","1973","81437062","43189853","59.11","59.5","21.7302894348359","14.9507777691471","6.88240903366754","182945","130117","52828"
"Northern Africa and Western Asia","1973","48715326","26077284","74.75","75.39","20.808151904337","13.8618993471595","7.04389431113039","104805","72801","32005"
"Western Asia","1973","24550286","13157904","70.18","71.22","17.5040259811425","12.6350466714658","4.93128634276788","44725","33462","11264"
"Northern Africa","1973","24165040","12919381","79.39","79.65","23.7509251011133","14.9778072175795","8.90651799301313","59114","38993","20122"
"Sub-Saharan Africa","1973","80407953","43899340","51.86","51.97","47.8555688986974","32.5349817563117","15.8358047613942","406928","290377","116551"
"Oceania","1973","4260147","2145866","77.42","75.25","4.00000623493124","2.14040566254834","1.86358940970805","1708","920","789"
"Oceania (exc. Australia and New Zealand)","1973","1121006","613364","14.18","13.42",,,,,,
"Australia and New Zealand","1973","3139141","1532502","100","100","3.59009066717764","1.86449003752775","1.72882400478349","1128","572","556"
"North America, Europe, Australia and New Zealand","1973","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1973","0","0","NaN","NaN",,,,,,
"World","1973","909584446","489301847","78.9","79.2","21.3071799031096","14.8883709558291","6.51581887578413","2017396","1467909","549487"
