"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern Africa and Western Asia","2010","41764730","21131375","100","100","6.62646655289945","3.10523862544524","3.5321962396503","27746","13144","14602"
"Western Asia","2010","21478767","10909520","100","100","4.288936421733","2.19200859955922","2.10153440365878","9235","4788","4447"
"Northern Africa","2010","20285963","10221855","100","100","9.09091933237405","4.07898468623401","5.0324619814966","18511","8356","10155"
"Sub-Saharan Africa","2010","84788503","45405817","100","100","25.1670240078876","10.5086673694207","14.8140323771179","213489","95935","117554"
"Oceania","2010","2757996","1361125","100","100","5.18221618078707","2.59008430614356","2.59886314930022","1433","706","727"
"Oceania (exc. Australia and New Zealand)","2010","954817","491316","100","100","9.9190820740962","5.00458330499433","4.93921749451467","952","493","459"
"Australia and New Zealand","2010","1803179","869809","100","100","2.65653018402778","1.22365761025988","1.43462806732046","481","213","268"
"Europe, Northern America, Australia and New Zealand","2010","71582914","33667991","100","100","3.44567025623943","1.41982218697228","2.02872850300705","24967","9567","15399"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2010","55010568","28002568","100","100","6.84199990266876","3.29888947607909","3.55483744241754","37742","18506","19236"
"World","2010","596167934","296377249","100","100","9.96389142472431","4.53226067019824","5.45636040217927","597310","269262","328048"
"Least developed countries","2011","87049823","46767332","100","100","20.5762367103982","9.25015078598187","11.4318320950556","179553","86923","92630"
"Landlocked developing countries","2011","44323693","23617120","100","100","18.0860445002874","8.05856296748094","10.1089451034573","80295","38218","42077"
"Small island developing States","2011","5399814","2725282","100","100","9.67226280717248","4.2346125475982","5.4607745238928","5242","2313","2929"
"Europe and Northern America","2011","68720228","31902934","100","100","3.30352037306303","1.35214093026764","1.95402155531894","23036","8633","14402"
"Northern America","2011","23631512","11511719","100","100","3.44033335134519","1.36897066947787","2.07420220384705","8187","3154","5033"
"Europe","2011","45088716","20391215","100","99.99","3.23513230023953","1.34263919442432","1.89503745738037","14849","5479","9369"
"Latin America and the Caribbean","2011","53054198","26885594","100","100","6.01567697251637","2.76865046749855","3.25604134541101","31977","14908","17069"
"Central and Southern Asia","2011","173766577","88869760","100","100","11.9954545509324","5.38700705430445","6.64424006472709","209198","96007","113191"
"Central Asia","2011","6624478","3276963","100","100","6.04294624709911","2.55093682926476","3.50094009485937","4022","1674","2348"
"Southern Asia","2011","167142099","85592798","100","100","12.2312643223171","5.49542734166909","6.77305782782182","205176","94333","110843"
"Eastern and South-Eastern Asia","2011","168761407","77314701","100","100","4.01419426454019","1.8680144782235","2.1501963842936","68280","28912","39368"
"Eastern Asia","2011","114515912","49808554","100","100","2.7682313194296","1.14663514103923","1.6234576920301","32456","11429","21027"
"South-Eastern Asia","2011","54245495","27506147","100","100","6.58583064513518","3.1729750151675","3.4237190048288","35824","17483","18341"
"Northern Africa and Western Asia","2011","41922410","21141577","100","100","6.57817046554898","3.09619791524248","3.49278690985514","27654","13112","14542"
"Western Asia","2011","21704386","10971036","100","100","4.33116464528471","2.19019037812173","2.14567370105772","9422","4811","4611"
"Northern Africa","2011","20218024","10170541","100","100","8.98236863385116","4.07259392539328","4.92985199374066","18232","8301","9931"
"Sub-Saharan Africa","2011","86959108","46603497","100","100","24.3274818304706","10.2861766551416","14.1872376076094","211695","96370","115325"
"Oceania","2011","2788569","1369064","100","100","5.12947998656055","2.57508412792551","2.56099062494503","1434","706","728"
"Oceania (exc. Australia and New Zealand)","2011","975615","501742","100","100","9.68821952768928","4.89093318408697","4.82086487157869","950","492","458"
"Australia and New Zealand","2011","1812954","867323","100","100","2.65776151761077","1.23292130332457","1.42659909870639","484","214","270"
"Europe, Northern America, Australia and New Zealand","2011","70533182","32770257","100","100","3.28718476259804","1.34898565336146","1.94081724385432","23520","8847","14672"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2011","55221110","28007889","100","100","6.64079495707315","3.20377704549267","3.44806474225317","36774","17975","18799"
"World","2011","595972496","294087127","100","100","9.56251282049914","4.38784057122407","5.19747795390918","573275","258649","314626"
"Least developed countries","2012","89185400","47913281","100","100","19.5365789049605","8.82833618516969","10.8036207154842","174636","84974","89662"
"Landlocked developing countries","2012","45231181","24038022","100","100","17.5303801859327","7.89469829521133","9.71235802708031","79473","38105","41368"
"Small island developing States","2012","5441604","2729467","100","100","9.44142466429621","4.14422108752258","5.31924771532519","5160","2267","2893"
"Europe and Northern America","2012","67464726","31125019","100","100","3.18131554993295","1.2971940216309","1.88656877403712","21805","8080","13724"
"Northern America","2012","23637525","11371623","100","100","3.45384319932185","1.3441108260899","2.112571903999","8247","3059","5188"
"Europe","2012","43827201","19753397","100","99.99","3.03932495538062","1.27018251973855","1.77139242733888","13558","5021","8536"
"Latin America and the Caribbean","2012","53153651","26882722","100","100","5.98103011927464","2.75225269877434","3.23768835701881","31857","14818","17039"
"Central and Southern Asia","2012","174766194","89211817","100","100","11.3892831692453","5.1388263512061","6.28274274199955","199767","91925","107842"
"Central Asia","2012","6552228","3203254","100","100","5.90981857696471","2.53949823942152","3.37890105081289","3896","1629","2267"
"Southern Asia","2012","168213966","86008563","100","100","11.6028554067008","5.23550358629039","6.40086356455789","195871","90296","105575"
"Eastern and South-Eastern Asia","2012","164907076","75544501","100","100","3.87498502418393","1.7932268582348","2.08549793686225","64430","27118","37312"
"Eastern Asia","2012","110476385","48078223","100","100","2.61381095631408","1.06197508656547","1.55348563278806","29619","10217","19402"
"South-Eastern Asia","2012","54430691","27466279","100","100","6.3773093882229","3.0719561142687","3.31553846260647","34811","16901","17910"
"Northern Africa and Western Asia","2012","42041940","21169608","100","100","6.68712345279954","3.15873689292207","3.53956712112792","28197","13395","14802"
"Western Asia","2012","21869199","11021725","100","100","4.62258819538874","2.32361199866474","2.30433056687821","10133","5128","5005"
"Northern Africa","2012","20172741","10147884","100","100","8.91961460001156","4.06498428340478","4.8744448583463","18064","8267","9797"
"Sub-Saharan Africa","2012","89149261","47799720","100","100","22.6997563258184","9.66970993628772","13.1572734069281","202421","92891","109530"
"Oceania","2012","2818769","1379702","100","100","5.04030434121761","2.55164086794878","2.49502989351185","1424","705","719"
"Oceania (exc. Australia and New Zealand)","2012","994774","511749","100","100","9.50200922429778","4.80524619820227","4.71944110251101","950","493","457"
"Australia and New Zealand","2012","1823995","867953","100","100","2.58814230932902","1.22051899691761","1.36929456243722","474","212","262"
"Europe, Northern America, Australia and New Zealand","2012","69288721","31992972","100","100","3.16599960259278","1.29511387521468","1.87331187958599","22279","8292","13986"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2012","55425465","27978027","100","100","6.4335814579608","3.10368691025666","3.34026167413908","35761","17394","18367"
"World","2012","594301614","293113088","100","100","9.20015431415766","4.23736625731895","4.98390669489719","549902","248933","300969"
"Least developed countries","2013","91367193","49056842","100","100","18.9082529550072","8.59058637802686","10.4070694056518","173175","84649","88526"
"Landlocked developing countries","2013","46085649","24412328","100","100","17.0236540007523","7.73794728561921","9.35811934935089","78682","37927","40755"
"Small island developing States","2013","5462986","2731178","100","100","9.30288097593135","4.09422677485462","5.23006728257935","5106","2241","2865"
"Europe and Northern America","2013","66190972","30577077","100","100","3.09301528501571","1.25330219552593","1.84202169932982","20802","7669","13132"
"Northern America","2013","23610177","11279871","100","100","3.50809264984875","1.34795390077394","2.16305444675386","8383","3043","5340"
"Europe","2013","42580796","19297207","99.99","99.99","2.86792716608653","1.19796783635045","1.67196228677921","12419","4626","7792"
"Latin America and the Caribbean","2013","53235949","26877292","100","100","5.93043459929099","2.73703868762292","3.20216034842565","31641","14733","16908"
"Central and Southern Asia","2013","175635962","89582721","100","100","10.845150698844","4.92467758773167","5.94977382893977","191156","88451","102705"
"Central Asia","2013","6462002","3121389","100","100","5.84803402051504","2.54370370939193","3.31275698335","3807","1590","2217"
"Southern Asia","2013","169173960","86461332","100","100","11.0363157074568","5.01052830474903","6.05613182262231","187349","86861","100488"
"Eastern and South-Eastern Asia","2013","160648774","74003770","100","100","3.78581173610137","1.74467155401969","2.04470752513706","61314","25845","35469"
"Eastern Asia","2013","106150806","46647742","100","100","2.51134385730656","1.01389712927305","1.49896652589099","27316","9464","17852"
"South-Eastern Asia","2013","54497968","27356029","100","100","6.21996547880632","2.98956297411018","3.24008895466789","33998","16381","17617"
"Northern Africa and Western Asia","2013","42167203","21236451","100","100","6.61692356110744","3.12792148066108","3.49994964813189","27983","13306","14677"
"Western Asia","2013","21968785","11066350","100","100","4.58334978390873","2.28810748238225","2.30050610676263","10092","5070","5022"
"Northern Africa","2013","20198418","10170101","100","100","8.82384668127045","4.0409430548401","4.80230948559332","17891","8236","9655"
"Sub-Saharan Africa","2013","91390592","49001583","100","100","21.6069039554958","9.25140053272743","12.4708764962291","197477","91088","106389"
"Oceania","2013","2849648","1391929","100","100","4.93352253892232","2.49700610403188","2.44261566110609","1409","696","713"
"Oceania (exc. Australia and New Zealand)","2013","1012976","521347","100","100","9.33272947216734","4.70744024325602","4.64716548272178","950","492","458"
"Australia and New Zealand","2013","1836672","870582","100","100","2.48828223737951","1.17094405642573","1.31888251860012","459","204","255"
"Europe, Northern America, Australia and New Zealand","2013","68027644","31447659","100","100","3.07694363182853","1.251022245505","1.82820851584634","21261","7873","13387"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2013","55510944","27877376","100","100","6.27699013975913","3.02171689107686","3.26513957609113","34948","16873","18075"
"World","2013","592119098","292670823","100","100","8.9327497744186","4.12221711217725","4.83044480447377","531783","241789","289994"
"Least developed countries","2014","93595167","50224741","100","100","18.7156985626464","8.55512871714296","10.2482448997456","175657","86305","89352"
"Landlocked developing countries","2014","46911726","24797213","100","100","17.1100997133921","7.82198515495876","9.36133881164849","80544","38945","41599"
"Small island developing States","2014","5472114","2735199","100","100","9.16592741210298","4.06819387516081","5.11855681844065","5039","2230","2809"
"Europe and Northern America","2014","64986121","30237712","100","100","3.01629709552753","1.23664156905109","1.78185904744466","19878","7483","12394"
"Northern America","2014","23554397","11251288","100","100","3.52869138495804","1.35448250441595","2.17715780269527","8413","3050","5363"
"Europe","2014","41431724","18986424","99.99","99.99","2.73007663124081","1.16679888895899","1.56510390377783","11465","4433","7031"
"Latin America and the Caribbean","2014","53282825","26852192","100","100","5.88165881861435","2.7128532173846","3.17742549019386","31412","14589","16823"
"Central and Southern Asia","2014","176459975","90033750","100","100","10.3952795294597","4.75510236644848","5.66712492213948","184064","85828","98236"
"Central Asia","2014","6363843","3038217","100","100","5.77872564477577","2.54923047262339","3.23774894041401","3708","1551","2157"
"Southern Asia","2014","170096132","86995533","100","100","10.5684225523742","4.8320518126312","5.76422376764782","180356","84277","96079"
"Eastern and South-Eastern Asia","2014","156143818","72533672","100","100","3.71132589842482","1.70231027458927","2.01244142354799","58402","24716","33686"
"Eastern Asia","2014","101717190","45360681","100","100","2.43780713601949","0.975259112971208","1.46397577876765","25365","8852","16513"
"South-Eastern Asia","2014","54426629","27172991","100","100","6.05128511193453","2.91482081100479","3.14563325821462","33037","15864","17173"
"Northern Africa and Western Asia","2014","42347863","21353691","100","100","6.52238594366883","3.08136287230339","3.45165888490116","27698","13180","14518"
"Western Asia","2014","22096154","11135878","100","100","4.43588063036771","2.20932665948643","2.23148404807884","9823","4926","4897"
"Northern Africa","2014","20251709","10217813","100","100","8.7943899576628","4.03088456526246","4.78278424358684","17875","8254","9621"
"Sub-Saharan Africa","2014","93692961","50273839","100","100","20.9080763993759","9.01774409115096","11.9985319992637","195904","91082","104822"
"Oceania","2014","2879129","1403694","100","100","4.83537388107813","2.45833723192651","2.38289460768551","1395","691","704"
"Oceania (exc. Australia and New Zealand)","2014","1030466","530989","100","100","9.1951652720007","4.6221617625092","4.59423882451406","952","492","460"
"Australia and New Zealand","2014","1848664","872706","100","100","2.387332468472","1.13948302971932","1.24927296409467","443","199","244"
"Europe, Northern America, Australia and New Zealand","2014","66834784","31110417","100","100","2.99904799528405","1.23391612338699","1.76731258739373","20321","7682","12638"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2014","55457094","27703979","100","100","6.10994577186219","2.94757203575191","3.17172261700123","33989","16356","17633"
"World","2014","589792691","292688549","100","100","8.75197739995259","4.05018889316953","4.72090908030579","518754","237570","281184"
"Least developed countries","2015","95864773","51412681","100","100","18.3774577513058","8.44478425528555","10.0172671559802","176708","87202","89506"
"Landlocked developing countries","2015","47723024","25201424","100","100","16.8527942109926","7.76532358901035","9.15859003724054","80735","39292","41443"
"Small island developing States","2015","5482143","2744831","100","100","9.07500764316815","4.05031921714674","5.04512278378542","4997","2228","2769"
"Europe and Northern America","2015","63870283","30075722","100","100","2.99278929731572","1.22901846003339","1.7659412116308","19344","7397","11946"
"Northern America","2015","23481875","11295738","100","100","3.63498813203456","1.4052945589401","2.23283135885411","8625","3177","5448"
"Europe","2015","40388409","18779985","99.99","99.99","2.6238112873358","1.12297120084473","1.5025273814689","10719","4220","6498"
"Latin America and the Caribbean","2015","53279620","26802132","100","100","5.83831299045834","2.67084264042007","3.17595282025459","31181","14336","16845"
"Central and Southern Asia","2015","177290847","90577868","100","100","10.017104793664","4.61149809664799","5.43065012975296","178171","83733","94438"
"Central Asia","2015","6254026","2954302","100","100","5.74880425424462","2.57090309013762","3.18609229864305","3627","1521","2106"
"Southern Asia","2015","171036821","87623566","100","100","10.1737323419302","4.68022581423487","5.51933827717764","174544","82212","92332"
"Eastern and South-Eastern Asia","2015","151315614","71427368","100","100","3.66577360858689","1.67044181294002","1.99867045835073","55849","23883","31966"
"Eastern Asia","2015","96993804","44412390","100","100","2.36391711195605","0.939723822921643","1.42553289625733","23353","8351","15002"
"South-Eastern Asia","2015","54321810","27014978","100","100","5.96303857148361","2.87057555816172","3.1013657179487","32496","15532","16964"
"Northern Africa and Western Asia","2015","42623052","21535182","100","100","6.48970547842698","3.06932195780178","3.4309141006096","27735","13240","14495"
"Western Asia","2015","22305335","11245320","100","100","4.48480866256729","2.24463501586212","2.24521333116639","10026","5054","4972"
"Northern Africa","2015","20317718","10289862","100","100","8.68802816958181","3.96980638779965","4.73702686127525","17709","8186","9523"
"Sub-Saharan Africa","2015","96129153","51629359","100","100","20.1329472651994","8.71549735166091","11.5178335614401","193491","90389","103102"
"Oceania","2015","2908932","1415851","100","100","4.73501591753889","2.41259459028571","2.32803793899069","1380","684","696"
"Oceania (exc. Australia and New Zealand)","2015","1048071","540848","100","100","9.00454962770436","4.51048341498015","4.51442846745481","948","489","459"
"Australia and New Zealand","2015","1860862","875003","100","100","2.3135997024033","1.11366142750835","1.20127608973989","432","195","237"
"Europe, Northern America, Australia and New Zealand","2015","65731145","30950725","100","100","2.973551829062","1.22575728736683","1.74993954284219","19776","7592","12183"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2015","55369880","27555826","100","100","6.02086360240017","2.90278854503581","3.12715251987774","33444","16021","17423"
"World","2015","587417500","293463481","100","100","8.59588093288788","3.97321456673758","4.6411064780145","507152","233663","273489"
"Least developed countries","2016","98236052","52635075","100","100","17.9020110814946","8.25201572197773","9.73028986445779","176405","87229","89176"
"Landlocked developing countries","2016","48564254","25638121","100","100","16.3660606368734","7.54975608667149","8.88337184082728","79773","38859","40914"
"Small island developing States","2016","5492892","2754815","100","100","9.00295546561469","4.03205428818755","4.9910252622383","4966","2226","2740"
"Europe and Northern America","2016","62993982","30059057","100","100","2.93689505912498","1.2112564593002","1.72773132555279","18677","7286","11390"
"Northern America","2016","23440220","11394263","100","100","3.69332528218269","1.41374706775747","2.2828055240411","8730","3224","5506"
"Europe","2016","39553762","18664795","99.99","99.99","2.49356619111618","1.08761516651771","1.40748182317598","9947","4062","5884"
"Latin America and the Caribbean","2016","53245758","26738827","100","100","5.81853842341806","2.64023104057149","3.18672106271394","31059","14138","16921"
"Central and Southern Asia","2016","178253473","91274546","100","100","9.55332687260912","4.40847002788885","5.16763822294114","170782","80654","90128"
"Central Asia","2016","6136694","2880548","100","100","5.71581070215332","2.56566054057427","3.15825316710701","3540","1480","2060"
"Southern Asia","2016","172116779","88393998","100","100","9.69073082285132","4.46846554301959","5.24570553426044","167242","79174","88068"
"Eastern and South-Eastern Asia","2016","147397829","70545353","100","100","3.60185957807468","1.63434871561316","1.97073172532561","53399","23078","30321"
"Eastern Asia","2016","93269675","43690776","100","100","2.30551867198425","0.909389338539021","1.3974001142107","21816","7950","13866"
"South-Eastern Asia","2016","54128154","26854577","100","100","5.81633150013738","2.81269094035558","3.01211270188981","31583","15128","16455"
"Northern Africa and Western Asia","2016","42928986","21751729","100","100","6.37613216695576","2.99618570457233","3.390103843055","27437","13054","14383"
"Western Asia","2016","22510247","11358552","100","100","4.35101930434512","2.16298703100415","2.19277521769878","9815","4919","4896"
"Northern Africa","2016","20418739","10393177","100","100","8.6077837120283","3.90598198139543","4.72023889871906","17622","8135","9487"
"Sub-Saharan Africa","2016","98707896","53043483","100","100","19.5310046416666","8.48674726791024","11.1387894648147","192716","90417","102299"
"Oceania","2016","2941455","1428845","100","100","4.69268760436647","2.3836994106111","2.31450527862384","1383","682","701"
"Oceania (exc. Australia and New Zealand)","2016","1066270","550698","100","100","8.87040679288131","4.43902500892335","4.45114050799125","950","490","460"
"Australia and New Zealand","2016","1875185","878147","100","100","2.29914404149323","1.09261443855836","1.20784931653771","433","192","241"
"Europe, Northern America, Australia and New Zealand","2016","64869167","30937204","100","100","2.91827920206222","1.20788890691336","1.71245875508268","19110","7478","11631"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2016","55194424","27405275","100","100","5.87558074019834","2.84539756943144","3.03882984983545","32533","15618","16915"
"World","2016","586469377","294841839","100","100","8.41616980090465","3.8811458545204","4.55269361433244","495454","229310","266144"
"Least developed countries","2017","100791160","53924084","100","100","17.5830501455257","8.11607216017146","9.54444136016184","177780","87887","89893"
"Landlocked developing countries","2017","49446902","26141318","100","100","15.9878618205104","7.3728823329713","8.67896850106909","79320","38690","40630"
"Small island developing States","2017","5501430","2761574","100","100","8.90524549370908","3.98253179158999","4.94239695511939","4919","2204","2715"
"Europe and Northern America","2017","62351310","30073542","100","100","2.93051262056598","1.18841945065111","1.74416597067959","18422","7152","11269"
"Northern America","2017","23449510","11502743","100","100","3.82681492203829","1.41952256174304","2.41071442380978","9035","3268","5767"
"Europe","2017","38901801","18570800","99.99","99.99","2.39609052745771","1.04523952199184","1.35226444570872","9387","3884","5502"
"Latin America and the Caribbean","2017","53172188","26645457","100","100","5.75711967897219","2.57610419170158","3.18923127933754","30693","13746","16947"
"Central and Southern Asia","2017","179463784","92051696","100","100","9.16374521448693","4.2406124490044","4.94409877228537","164886","78237","86649"
"Central Asia","2017","6025496","2830229","100","100","5.58921898403542","2.5283968252652","3.06858074859309","3397","1433","1964"
"Southern Asia","2017","173438289","89221467","100","100","9.28852700160698","4.29487827657121","5.01518834852681","161489","76804","84685"
"Eastern and South-Eastern Asia","2017","144728614","69689413","100","100","3.53557532064741","1.59351963710422","1.94515532675371","51449","22228","29221"
"Eastern Asia","2017","90872860","42994911","100","100","2.24141406635558","0.879136085069964","1.3634766628211","20628","7563","13065"
"South-Eastern Asia","2017","53855755","26694502","100","100","5.70458060588719","2.74305296351755","2.96967361437825","30821","14665","16156"
"Northern Africa and Western Asia","2017","43277397","21985038","100","100","6.31025952814612","2.96103548448697","3.35917066720317","27368","13039","14329"
"Western Asia","2017","22688624","11457475","100","100","4.33362921015246","2.15217025031131","2.18616395687138","9853","4937","4916"
"Northern Africa","2017","20588773","10527563","100","100","8.48963193342045","3.84060475825427","4.66695108972787","17515","8102","9413"
"Sub-Saharan Africa","2017","101437795","54578921","100","100","19.0266068919013","8.29776777876619","10.8186094218063","192895","90954","101941"
"Oceania","2017","2973923","1441796","100","100","4.64826286138409","2.35885246849927","2.29482354306412","1385","681","704"
"Oceania (exc. Australia and New Zealand)","2017","1084817","560678","100","100","8.70257417634546","4.33354600633036","4.38804396039529","948","487","461"
"Australia and New Zealand","2017","1889107","881118","100","100","2.30358792807872","1.10026848819707","1.20464487267449","437","194","243"
"Europe, Northern America, Australia and New Zealand","2017","64240417","30954660","100","100","2.91169267707725","1.18591027524903","1.72783145490448","18859","7346","11512"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2017","54940571","27255180","100","100","5.76402427416522","2.77579721731458","2.99654485772832","31769","15152","16617"
"World","2017","587405010","296465863","100","100","8.26440089413472","3.80495339932406","4.47648029372131","487099","226038","261061"
"Least developed countries","2018","103457311","55240941","100","100","16.8552966477888","7.77464968139543","9.15179899755394","174890","86231","88659"
"Landlocked developing countries","2018","50439694","26724822","100","100","14.9865706540699","6.84111143458467","8.20156705363743","75751","36691","39060"
"Small island developing States","2018","5512345","2768055","100","100","8.80354723900478","3.93004519551975","4.89273069625084","4872","2180","2692"
"Europe and Northern America","2018","61982953","30139438","100","100","2.93202239006229","1.20222580393732","1.73187869538185","18291","7251","11039"
"Northern America","2018","23511387","11611197","100","100","3.93879629567639","1.4866821677487","2.45576507006547","9307","3455","5852"
"Europe","2018","38471566","18528242","99.99","99.99","2.32224389473246","1.02391303579668","1.29966159938957","8983","3796","5187"
"Latin America and the Caribbean","2018","53017500","26490615","100","100","5.6898943883823","2.50868231612153","3.18921279399938","30255","13308","16947"
"Central and Southern Asia","2018","180733181","92710780","100","100","8.8268446941121","4.1053169500269","4.74099101485837","159939","76278","83661"
"Central Asia","2018","5923550","2799321","100","100","5.42047563876125","2.46184936264861","2.96592794393118","3236","1380","1856"
"Southern Asia","2018","174809631","89911459","100","100","8.94271732013552","4.15644158433178","4.80625264415867","156703","74898","81805"
"Eastern and South-Eastern Asia","2018","142558347","69078604","100","100","3.48637810753549","1.55990255440336","1.92948536227741","49951","21568","28383"
"Eastern Asia","2018","88921445","42442669","100","100","2.20263870957771","0.857848417489872","1.34594490879783","19805","7285","12520"
"South-Eastern Asia","2018","53636902","26635935","100","100","5.6028884599576","2.67756293369565","2.9331792984293","30146","14283","15863"
"Northern Africa and Western Asia","2018","43697216","22245230","100","100","6.21695229302577","2.91143683851895","3.31516735486969","27219","12972","14247"
"Western Asia","2018","22902035","11563998","100","100","4.24199897179445","2.10777329947938","2.13873363797182","9735","4880","4855"
"Northern Africa","2018","20795181","10681233","100","100","8.39561620485762","3.78079164413275","4.63233846729474","17484","8092","9392"
"Sub-Saharan Africa","2018","104358372","56241480","100","100","18.1237247919439","7.90379852446547","10.3013460310386","188904","89257","99647"
"Oceania","2018","3000981","1454011","100","100","4.63251620686078","2.34249068585173","2.29540247993863","1393","682","711"
"Oceania (exc. Australia and New Zealand)","2018","1103546","570985","100","100","8.57452489805977","4.25548647550474","4.33749658059125","950","487","463"
"Australia and New Zealand","2018","1897436","883026","100","100","2.32383975807748","1.10354912717753","1.22163876929746","443","195","248"
"Europe, Northern America, Australia and New Zealand","2018","63880388","31022464","100","100","2.91348837988381","1.19941710841411","1.71612962670418","18734","7446","11287"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2018","54740447","27206920","100","100","5.663040106902","2.71070406381155","2.96036070488353","31096","14770","16326"
"World","2018","589348548","298360157","100","100","8.05167003009477","3.70202049683475","4.36581185824454","475953","221317","254636"
"Least developed countries","2019","106083319","56533498","100","100","16.6504746360419","7.67357675644112","9.04631547576702","177153","87097","90056"
"Landlocked developing countries","2019","51542651","27356605","100","100","14.9498132795696","6.75662949527706","8.24891867149237","77160","37093","40067"
"Small island developing States","2019","5515525","2768300","100","100","8.73878956723562","3.88831855009162","4.86940481421096","4839","2157","2682"
"Europe and Northern America","2019","61868937","30281887","100","100","2.95305611447327","1.20465346080437","1.7505114133012","18369","7300","11068"
"Northern America","2019","23622187","11714166","100","100","4.03041766072398","1.50132660545661","2.53289375605205","9560","3520","6040"
"Europe","2019","38246750","18567721","99.99","99.99","2.29288966889141","1.01743065974537","1.27675802190265","8808","3780","5028"
"Latin America and the Caribbean","2019","52793162","26300083","100","100","5.63782008379765","2.46197683182203","3.18368140182678","29862","12966","16896"
"Central and Southern Asia","2019","181806288","93155313","100","100","8.50390745009411","3.98104329378556","4.54094184237763","155014","74319","80695"
"Central Asia","2019","5836473","2788622","100","100","5.29126692669679","2.42656810920022","2.87166711333404","3108","1355","1753"
"Southern Asia","2019","175969815","90366691","100","100","8.61076369856795","4.02897429097612","4.6003239946966","151906","72964","78942"
"Eastern and South-Eastern Asia","2019","140813042","68756095","100","100","3.44622768687119","1.53432225846714","1.91484341527761","48737","21115","27622"
"Eastern Asia","2019","87280535","42068368","100","100","2.16409102301607","0.837570827899914","1.32763218110119","19063","7050","12013"
"South-Eastern Asia","2019","53532507","26687727","100","100","5.52704843990093","2.63163906732466","2.90304915013417","29674","14065","15609"
"Northern Africa and Western Asia","2019","44176060","22543703","100","100","6.07086175454652","2.83004064445992","3.25001879537283","26862","12778","14084"
"Western Asia","2019","23166046","11694736","100","100","4.03538265225434","1.99079340271312","2.04866772372986","9366","4661","4705"
"Northern Africa","2019","21010014","10848967","100","100","8.32128059174586","3.73392502037512","4.60454861063551","17496","8117","9379"
"Sub-Saharan Africa","2019","107410838","57946955","100","100","17.7858846471376","7.75469375483368","10.1095876485057","190742","90222","100520"
"Oceania","2019","3016345","1463978","100","100","4.62014051689708","2.30270822367041","2.32278098009132","1397","675","722"
"Oceania (exc. Australia and New Zealand)","2019","1121900","581081","100","100","8.40111583168057","4.14743219849971","4.27139897080503","946","483","463"
"Australia and New Zealand","2019","1894445","882898","100","100","2.364746121441","1.08673811592439","1.2793983764978","451","192","259"
"Europe, Northern America, Australia and New Zealand","2019","63763381","31164784","100","100","2.93512309593202","1.20131301010605","1.73589543960177","18820","7492","11327"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2019","54654407","27268808","100","100","5.58624790317219","2.66396363839788","2.93008991777244","30620","14548","16072"
"World","2019","591884670","300448013","100","100","7.93584737886477","3.64415767055854","4.30738650387427","470984","219376","251608"
"Least developed countries","2020","108674506","57824416","100","100","16.0860967545379","7.38833071219978","8.76250633702379","175269","85762","89507"
"Landlocked developing countries","2020","52699469","28013593","100","100","14.2141204998523","6.35823257680679","7.90615710873152","74926","35737","39189"
"Small island developing States","2020","5505936","2758154","100","100","8.61342266279919","3.8213331350293","4.81047194360312","4762","2112","2650"
"Europe and Northern America","2020","61783461","30386997","100","100","3.00979771539023","1.22399061064518","1.7879955945647","18681","7443","11237"
"Northern America","2020","23678152","11750875","100","100","4.09149146408416","1.53190306110627","2.56351546015856","9726","3603","6123"
"Europe","2020","38105309","18636122","99.99","99.99","2.3409978015454","1.02977981081819","1.31256964845155","8954","3840","5114"
"Latin America and the Caribbean","2020","52558665","26115520","100","100","5.66000617769602","2.41881120315176","3.24905382232937","29860","12649","17211"
"Central and Southern Asia","2020","182763813","93378525","100","100","8.31215279551645","3.87324822440941","4.45616440196464","152317","72476","79841"
"Central Asia","2020","5767115","2797465","100","100","5.23303612791493","2.41355733716075","2.82630022840743","3033","1352","1681"
"Southern Asia","2020","176996698","90581060","100","100","8.41274182921225","3.91829470772388","4.51212696469473","149284","71124","78160"
"Eastern and South-Eastern Asia","2020","139514675","68474145","100","100","3.4304860538743","1.5097217588125","1.9236684992519","48049","20691","27358"
"Eastern Asia","2020","85991283","41689333","100","100","2.12791830349879","0.815463597109192","1.31352583889507","18448","6802","11646"
"South-Eastern Asia","2020","53523392","26784812","100","100","5.5155143660528","2.58934397239445","2.93376692536297","29601","13889","15712"
"Northern Africa and Western Asia","2020","44722148","22877647","100","100","5.89848074572519","2.7395315117384","3.1676270481025","26413","12552","13861"
"Western Asia","2020","23452233","11836919","100","100","3.82897327435983","1.89312519140673","1.93951983681542","8996","4486","4510"
"Northern Africa","2020","21269916","11040728","100","100","8.18987385066483","3.646179381719","4.56032222180498","17417","8066","9351"
