"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Eastern Asia","2009","131649712","63126350","100","100","6.64845804998959","2.68591474147568","3.97321502532142","88516","33956","54560"
"South-Eastern Asia","2009","56071469","28746268","100","100","14.4470926334395","6.7066560510305","7.79269953791884","81442","38688","42754"
"Northern Africa and Western Asia","2009","44666572","22517708","100","100","11.6871389441728","5.36555486068912","6.35568586466795","52473","24229","28244"
"Western Asia","2009","23646798","11768994","100","100","10.599457977705","5.08729273096002","5.54035063224351","25203","12005","13198"
"Northern Africa","2009","21019775","10748714","100","100","12.9264981404835","5.67014094224439","7.29773639214192","27270","12224","15046"
"Sub-Saharan Africa","2009","83332567","44821025","100","100","31.6279374610428","13.1142762863885","18.7596808118655","264196","118335","145861"
"Oceania","2009","2875717","1444666","100","100","11.5720283986521","5.0059017855879","6.59916136673333","3345","1450","1895"
"Oceania (exc. Australia and New Zealand)","2009","1001528","530892","100","100","21.7159952190659","9.12203463560612","12.7099007382088","2177","973","1204"
"Australia and New Zealand","2009","1874189","913774","100","100","6.18823849729222","2.6066528118789","3.59094603499276","1168","477","691"
"Europe, Northern America, Australia and New Zealand","2009","75743643","36328660","100","100","9.88093710016624","3.45022692823044","6.45297439797076","76145","25112","51033"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2009","57072997","29277160","100","100","14.573498572635","6.75050700714235","7.87615963630698","83619","39661","43958"
"World","2009","629075478","318105647","100","100","15.1365687355374","6.35778472805828","8.834954747848","957698","405779","551919"
"Least developed countries","2010","85349400","46264988","100","100","23.9342700672546","10.6714936866268","13.4058366821452","204772","99273","105499"
"Landlocked developing countries","2010","43383194","23370143","100","100","23.6037417009116","10.2680862129301","13.4740077613084","102538","48241","54297"
"Small island developing States","2010","5616912","2863519","100","100","27.1289063807848","12.1640059964436","15.1491750403735","15415","7009","8406"
"Europe and Northern America","2010","73073489","34533293","100","100","9.40433191478607","3.25368404042103","6.17072546532942","70220","22509","47711"
"Northern America","2010","25187875","12451744","100","100","9.42586782229549","3.41616566310954","6.03030267211256","23929","8522","15407"
"Europe","2010","47885614","22081549","100","100","9.38234337094257","3.16204482697063","6.24002979791464","46291","13987","32304"
"Latin America and the Caribbean","2010","53901168","27558879","100","100","20.9444076855719","8.50592627284304","12.5451898728662","113594","47083","66511"
"Central and Southern Asia","2010","184654076","95148383","100","100","15.0452613295508","6.14877290541674","8.95152934523403","278333","117370","160963"
"Central Asia","2010","6761419","3390302","100","100","11.2826583083606","4.09741787613347","7.21480249293446","7666","2784","4882"
"Southern Asia","2010","177892657","91758081","100","100","15.1877841981601","6.22448613087841","9.01943944300302","270667","114586","156081"
"Eastern and South-Eastern Asia","2010","186233642","88131891","100","100","8.82906148661355","3.88179247434053","4.96654812139407","166243","68555","97688"
"Eastern Asia","2010","129937336","59267019","100","100","6.46026517412679","2.55473191479445","3.91553640515006","85772","30321","55451"
"South-Eastern Asia","2010","56296306","28864872","100","100","14.2195740773214","6.60106997968074","7.66912855189487","80471","38234","42237"
"Northern Africa and Western Asia","2010","44956593","22530171","100","100","11.6276693860174","5.34316978849936","6.31825912881099","52570","24141","28429"
"Western Asia","2010","23898140","11809299","100","100","10.3730244957976","4.96886844484723","5.43114268445457","24932","11765","13167"
"Northern Africa","2010","21058453","10720872","100","100","13.0676398816303","5.75530923323944","7.35465898515537","27638","12376","15262"
"Sub-Saharan Africa","2010","85461054","45974171","100","100","26.1700597809004","11.3025801916691","15.0374414774073","224172","104516","119656"
"Oceania","2010","2917464","1456275","100","100","11.3838728885487","4.94217856574074","6.47368844709243","3341","1443","1898"
"Oceania (exc. Australia and New Zealand)","2010","1026843","542199","100","100","21.471627215468","9.0057669957459","12.5791450692212","2208","981","1227"
"Australia and New Zealand","2010","1890621","914077","100","100","5.94498704288871","2.52395159038997","3.42969182864421","1133","462","671"
"Europe, Northern America, Australia and New Zealand","2010","74964110","35447369","100","100","9.31820730769939","3.23487265389347","6.10307733177107","71353","22971","48382"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2010","57323149","29407070","100","100","14.3485040004562","6.64545960390078","7.75457712558893","82679","39215","43464"
"World","2010","631197484","315333060","100","100","14.2880567518207","6.09580856505366","8.24249284525042","908474","385617","522857"
"Least developed countries","2011","87514442","47434194","100","100","23.4369185276914","10.4114899461943","13.1624695003671","205499","99289","106210"
"Landlocked developing countries","2011","44398465","23873856","100","100","23.0140167422818","10.0342840643658","13.1112951377802","102329","48153","54176"
"Small island developing States","2011","5673549","2867590","100","100","16.7335496125578","6.86194987110169","9.93980619328296","9555","3949","5606"
"Europe and Northern America","2011","72113784","33651139","100","100","8.9477445727465","3.06749631295133","5.89834140029316","66184","20677","45507"
"Northern America","2011","25253358","12301745","100","100","9.17030040157174","3.25358585293151","5.93602792511998","23440","8018","15422"
"Europe","2011","46860426","21349394","100","99.99","8.82205153326332","2.96024841016442","5.87920703638132","42744","12659","30085"
"Latin America and the Caribbean","2011","54099858","27595205","100","100","19.9422887496519","8.03241696527311","12.0063114844366","108539","44510","64029"
"Central and Southern Asia","2011","186166524","95748145","100","100","14.5919269929986","5.94360069262262","8.70003583941708","272173","114157","158016"
"Central Asia","2011","6724601","3335613","100","100","10.8597716102289","4.01666504603831","6.87070388030831","7358","2685","4673"
"Southern Asia","2011","179441924","92412533","100","100","14.7315449522993","6.01308349483507","8.77120343607546","264815","111472","153343"
"Eastern and South-Eastern Asia","2011","183792833","85115842","100","100","8.7430487273803","3.83521809250606","4.92672570242487","162884","65413","97471"
"Eastern Asia","2011","127176949","56199162","100","100","6.34048482506311","2.4610615604568","3.88899431903382","83010","27696","55314"
"South-Eastern Asia","2011","56615885","28916681","100","100","14.0321325005881","6.50047139060107","7.58094079876326","79874","37717","42157"
"Northern Africa and Western Asia","2011","45148432","22505364","100","100","12.3751583525867","5.56801310729605","6.84525974125288","56238","25132","31106"
"Western Asia","2011","24109759","11825345","100","100","11.1682296747238","5.17458663086713","6.02481899166435","27117","12270","14847"
"Northern Africa","2011","21038673","10680020","100","100","13.7738712583804","6.00344962640405","7.81735271521387","29121","12862","16259"
"Sub-Saharan Africa","2011","87692182","47210916","100","100","26.1378857820419","11.3485935324","14.9590565015057","229792","107767","122025"
"Oceania","2011","2948701","1466408","100","100","11.2415294518213","4.87078806085492","6.40192380500224","3336","1432","1904"
"Oceania (exc. Australia and New Zealand)","2011","1051761","553682","100","100","21.3045241678268","8.93617289067213","12.4798735851654","2245","994","1251"
"Australia and New Zealand","2011","1896940","912727","100","100","5.70046858883066","2.39652930030646","3.31187629710928","1091","438","653"
"Europe, Northern America, Australia and New Zealand","2011","74010724","34563865","100","100","8.86587903562008","3.04978335834881","5.83388777111009","67275","21115","46160"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2011","57667646","29470362","100","100","14.163778302809","6.54628764476861","7.66768553310984","82119","38711","43408"
"World","2011","631962313","313293018","100","100","14.1094909509802","6.03181344465499","8.12669622185688","899147","379088","520059"
"Least developed countries","2012","89770106","48639314","100","100","22.694166975352","10.0249883674418","12.7974731271424","203965","98013","105952"
"Landlocked developing countries","2012","45377403","24348089","100","100","22.6483273206598","9.87498275106606","12.9007391461379","102937","48326","54611"
"Small island developing States","2012","5727154","2873447","100","100","16.5850698705968","6.79097833442065","9.86105776581836","9572","3916","5656"
"Europe and Northern America","2012","70928880","32868354","100","100","8.57070007847194","2.92719778095623","5.66007044315695","62478","19271","43207"
"Northern America","2012","25284977","12159386","100","100","8.96528946509667","3.15184580662866","5.83182467060104","23031","7677","15354"
"Europe","2012","45643904","20708968","100","99.99","8.34933930201009","2.79526395050823","5.56964397652663","39447","11594","27853"
"Latin America and the Caribbean","2012","54255415","27619743","100","100","19.8279381687229","8.03446810436424","11.8889917896858","108274","44561","63713"
"Central and Southern Asia","2012","187507284","96324923","100","100","14.092176240182","5.73322395101717","8.40715237652982","264732","110768","153964"
"Central Asia","2012","6648340","3261059","100","100","10.278264370685","3.917417173406","6.38586328778967","6900","2560","4340"
"Southern Asia","2012","180858944","93063864","100","100","14.2326607647155","5.79679188754275","8.48505497501733","257832","108208","149624"
"Eastern and South-Eastern Asia","2012","180228675","83419120","100","100","8.61986802260695","3.75060501179829","4.88759444703735","157557","62692","94865"
"Eastern Asia","2012","123280960","54493550","100","100","6.14615706192534","2.33690096487002","3.81817880278355","78128","25499","52629"
"South-Eastern Asia","2012","56947715","28925570","100","100","13.8682643295703","6.40848643294665","7.50789212142393","79429","37193","42236"
"Northern Africa and Western Asia","2012","45295903","22497426","100","100","14.2919159773265","6.15349287880484","8.18881290039008","65265","27773","37492"
"Western Asia","2012","24252012","11831163","100","100","14.9697760040725","6.31748212360249","8.70730210586853","36721","14996","21725"
"Northern Africa","2012","21043891","10666263","100","100","13.4942549162713","5.9715622400411","7.56788477116664","28544","12777","15767"
"Sub-Saharan Africa","2012","89931747","48441622","100","100","25.2869954329071","10.9398749923319","14.5058122128461","227821","106572","121249"
"Oceania","2012","2981485","1478512","100","100","11.1008651498306","4.79398838579562","6.33725750290168","3332","1421","1911"
"Oceania (exc. Australia and New Zealand)","2012","1074952","564393","100","100","21.0878997124061","8.84634957986455","12.3508097128558","2272","1003","1269"
"Australia and New Zealand","2012","1906533","914119","100","100","5.50568490295267","2.28374367872862","3.22931615457861","1060","418","642"
"Europe, Northern America, Australia and New Zealand","2012","72835413","33782473","100","100","8.4918729140635","2.90979146898446","5.59837153882288","63538","19689","43849"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2012","58022667","29489963","100","100","14.0009315375462","6.45519945224432","7.59475776144354","81701","38196","43505"
"World","2012","631129388","312649698","100","100","13.974866325165","5.94833075654769","8.07456575645212","889460","373058","516402"
"Least developed countries","2013","92072295","49840628","100","100","22.2868626742784","9.84910641493145","12.5614755689542","205432","98663","106769"
"Landlocked developing countries","2013","46309776","24772621","100","100","22.3643377338554","9.77393259258347","12.7146775425087","103781","48663","55118"
"Small island developing States","2013","5761903","2877889","100","100","16.4585158788257","6.70977894438468","9.81459066825476","9564","3875","5689"
"Europe and Northern America","2013","69713935","32328229","100","100","8.2580554060715","2.8333804559486","5.44008879138303","59133","18346","40787"
"Northern America","2013","25279747","12060149","100","100","8.92385556743647","3.10789413803893","5.83409317337183","22978","7508","15470"
"Europe","2013","44434188","20268080","99.99","99.99","7.8805223565459","2.66999144700996","5.22448022705728","36155","10838","25317"
"Latin America and the Caribbean","2013","54385906","27642670","100","100","19.6926495034695","8.00629896350127","11.780670106834","107825","44441","63384"
"Central and Southern Asia","2013","188748451","96916304","100","100","13.5123083047664","5.50123575867246","8.0553871298224","255473","106926","148547"
"Central Asia","2013","6558559","3181575","100","100","9.95363619174516","3.88986048262503","6.08745505999774","6604","2480","4124"
"Southern Asia","2013","182189892","93734729","100","100","13.6411527430295","5.55588393886862","8.13044058844207","248869","104446","144423"
"Eastern and South-Eastern Asia","2013","176173370","81936394","100","100","8.53652795148008","3.67991781835638","4.87454806942078","152512","60415","92097"
"Eastern Asia","2013","119013332","53079178","100","100","6.01793381463489","2.25267564864587","3.77375922149114","73799","23941","49858"
"South-Eastern Asia","2013","57160039","28857216","100","100","13.6872349256313","6.29982993360894","7.43423943615591","78713","36474","42239"
"Northern Africa and Western Asia","2013","45408724","22528642","100","100","14.4082501185927","6.23586655834084","8.22366523930459","65972","28185","37787"
"Western Asia","2013","24309251","11843248","100","100","15.1397704694191","6.44990790354638","8.74627523564168","37229","15327","21902"
"Northern Africa","2013","21099473","10685395","100","100","13.5507253456481","5.99857831174777","7.5977225677136","28743","12858","15885"
"Sub-Saharan Africa","2013","92228364","49684244","100","100","24.9368540033245","10.7833119816756","14.3078277925156","230353","107733","122620"
"Oceania","2013","3017887","1491533","100","100","10.9594468105509","4.73555630245356","6.25350432993946","3331","1416","1915"
"Oceania (exc. Australia and New Zealand)","2013","1096534","574315","100","100","20.8653732690737","8.7632239302756","12.2091407733915","2294","1011","1283"
"Australia and New Zealand","2013","1921353","917218","100","100","5.34044224204511","2.20532981932631","3.1420416608872","1037","405","632"
"Europe, Northern America, Australia and New Zealand","2013","71635288","33245446","100","100","8.18095319439383","2.81605772284531","5.38004599161244","60170","18751","41419"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2013","58256572","29431531","100","100","13.821164800362","6.34795791519819","7.52094955643039","81007","37485","43522"
"World","2013","629676634","312528015","100","100","13.7783971769149","5.86163976598846","7.9634362052611","874600","367462","507138"
"Least developed countries","2014","94418733","51061995","100","100","23.7508355496219","10.3210078035641","13.5698826103729","224422","105949","118473"
"Landlocked developing countries","2014","47230635","25207262","100","100","25.1881415747994","10.7461759128617","14.5988474447036","119245","54469","64776"
"Small island developing States","2014","5778639","2883895","100","100","16.4017343690132","6.63212936626703","9.83483087339383","9560","3838","5722"
"Europe and Northern America","2014","68565316","31998786","100","100","8.10258339693781","2.77774171424349","5.33967391767582","56957","17802","39155"
"Northern America","2014","25238191","12024947","100","100","9.08299598515994","3.13314357340857","5.96855274442506","23367","7547","15820"
"Europe","2014","43327125","19973839","99.99","99.99","7.53459082537189","2.56370490411446","4.98366256140649","33590","10255","23335"
"Latin America and the Caribbean","2014","54477440","27646684","100","100","19.6214611970289","7.98666206899508","11.7284704581694","107646","44338","63308"
"Central and Southern Asia","2014","189954150","97541201","100","100","13.179922102816","5.3678440391495","7.85423839039241","250738","104999","145739"
"Central Asia","2014","6464044","3102278","100","100","9.70542552640685","3.8718969930626","5.85620314870648","6356","2407","3949"
"Southern Asia","2014","183490106","94438923","100","100","13.3035807391652","5.41694721970823","7.92958767737936","244382","102592","141790"
"Eastern and South-Eastern Asia","2014","171781545","80489868","100","100","8.46775346229378","3.61236631355094","4.87299017429471","147447","58257","89190"
"Eastern Asia","2014","114572706","51787982","100","100","5.90662825380539","2.18373801748144","3.73103784551189","69581","22643","46938"
"South-Eastern Asia","2014","57208839","28701886","100","100","13.522734433142","6.18493586919293","7.38346482035544","77866","35614","42252"
"Northern Africa and Western Asia","2014","45554726","22613059","100","100","14.1625312998526","6.16871094903981","8.04343799483939","65040","27985","37055"
"Western Asia","2014","24392332","11892420","100","100","14.4944193823219","6.29131016712354","8.25504425907542","35734","15011","20723"
"Northern Africa","2014","21162394","10720639","100","100","13.7757619825594","6.03269381540078","7.79006323344862","29306","12974","16332"
"Sub-Saharan Africa","2014","94631554","51017045","100","100","25.9822621195378","11.0874069921422","15.0618520106935","246140","113760","132380"
"Oceania","2014","3055121","1503437","100","100","10.8299307111996","4.67828806508992","6.18055707249755","3334","1410","1924"
"Oceania (exc. Australia and New Zealand)","2014","1116676","584039","100","100","20.6195969747938","8.66887210046686","12.0552301223998","2309","1017","1292"
"Australia and New Zealand","2014","1938445","919398","100","100","5.22451351278252","2.13498772246246","3.09613600267287","1025","393","632"
"Europe, Northern America, Australia and New Zealand","2014","70503760","32918183","100","100","8.02413624316656","2.75979476859165","5.27891018328258","57982","18195","39787"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2014","58325515","29285925","100","100","13.657315645909","6.23453270066099","7.46935085742123","80175","36631","43544"
"World","2014","628019850","312810078","100","100","13.8640832258778","5.8736740670864","8.03761951610421","877303","368551","508752"
"Least developed countries","2015","96806444","52296638","100","100","23.568107791575","10.278069055418","13.4280531941665","228401","108057","120344"
"Landlocked developing countries","2015","48146470","25656694","100","100","24.3414225780838","10.5338591778557","13.954558757064","117547","54339","63208"
"Small island developing States","2015","5791322","2895026","100","100","16.3390764036619","6.5689687493706","9.83471156723559","9541","3816","5725"
"Europe and Northern America","2015","67565749","31880449","100","100","7.77472671079582","2.69778690628561","5.09067335643535","53650","17225","36425"
"Northern America","2015","25170286","12066020","100","100","9.29533553569517","3.17619570197876","6.13863734727486","23815","7677","16138"
"Europe","2015","42395463","19814429","99.99","99.99","6.87752765321592","2.40633158341836","4.48198120272196","29835","9548","20287"
"Latin America and the Caribbean","2015","54515876","27621900","100","100","19.6313108268352","7.96991621212031","11.7550816303756","107807","44205","63602"
"Central and Southern Asia","2015","191181893","98225053","100","100","12.8599051674751","5.25558262102025","7.64449884171378","246185","103518","142667"
"Central Asia","2015","6361556","3024665","100","100","9.46989750355298","3.83767651290827","5.65391890242253","6110","2326","3784"
"Southern Asia","2015","184820337","95200389","100","100","12.9782247865197","5.30059868971518","7.71853897437861","240075","101192","138883"
"Eastern and South-Eastern Asia","2015","166922307","79388455","100","100","8.43818678492125","3.56311447300069","4.89250486682067","142537","56675","85862"
"Eastern Asia","2015","109774274","50860082","100","100","5.8245269722238","2.12897051798602","3.70344097087995","65397","21679","43718"
"South-Eastern Asia","2015","57148033","28528373","100","100","13.4056986891278","6.1147903544756","7.33576499971514","77140","34996","42144"
"Northern Africa and Western Asia","2015","45749012","22749909","100","100","15.5668840468147","6.5927280474708","9.0337128111669","71838","30096","41742"
"Western Asia","2015","24526157","11971354","100","100","17.1776415285788","7.15437255724018","10.0954959102305","42669","17191","25478"
"Northern Africa","2015","21222855","10778556","100","100","13.6781391616261","5.96855853090858","7.75587200674795","29169","12905","16264"
"Sub-Saharan Africa","2015","97215884","52445715","100","100","24.9849594047771","10.7662561863184","14.3734514793671","243172","113540","129632"
"Oceania","2015","3091838","1514755","100","100","10.7661421376176","4.65983991885622","6.13488982325765","3356","1415","1941"
"Oceania (exc. Australia and New Zealand)","2015","1136210","593905","100","100","20.429106005175","8.61729326459617","11.9144833375951","2328","1028","1300"
"Australia and New Zealand","2015","1955629","920850","100","100","5.18511453219406","2.0991139786346","3.09249204684378","1028","387","641"
"Europe, Northern America, Australia and New Zealand","2015","69521377","32801299","100","100","7.70190444415719","2.68098437050507","5.03441726766141","54678","17612","37066"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2015","58284243","29122278","100","100","13.5412348994786","6.16588795744264","7.42110464177762","79468","36024","43444"
"World","2015","626242557","313826234","100","100","13.7783515541502","5.82497968891142","7.99997153695344","868546","366674","501872"
"Least developed countries","2016","99281000","53554146","100","100","23.657889620935","10.3161117757635","13.4808477776781","235191","111067","124124"
"Landlocked developing countries","2016","49081556","26125460","100","100","24.4580115709923","10.5961966886052","14.010270463883","120439","55661","64778"
"Small island developing States","2016","5799242","2904271","100","100","16.2431592423176","6.50878780733988","9.79814548484407","9494","3793","5701"
"Europe and Northern America","2016","66822172","31921434","100","100","7.6331849967296","2.67386208224698","4.97261901190809","51890","17094","34796"
"Northern America","2016","25127185","12162870","100","100","9.62232531470775","3.29559068025014","6.34765390350343","24541","8030","16511"
"Europe","2016","41694987","19758564","99.99","99.99","6.44044726607418","2.29092908612657","4.15904625999517","27348","9063","18285"
"Latin America and the Caribbean","2016","54524377","27580486","100","100","19.5793267955892","7.86834812956811","11.8038555104484","107560","43574","63986"
"Central and Southern Asia","2016","192503503","99034858","100","100","12.5093751372938","5.13215663389987","7.41527485543532","241049","101914","139135"
"Central Asia","2016","6255338","2959112","100","100","9.21436080528193","3.79965352826416","5.43535976091073","5846","2253","3593"
"Southern Asia","2016","186248165","96075747","100","100","12.6220103056678","5.17316919273385","7.48757560839963","235203","99661","135542"
"Eastern and South-Eastern Asia","2016","162926758","78477141","100","100","8.41544414814166","3.51198038531702","4.92074532388333","138535","55219","83316"
"Eastern Asia","2016","106026785","50170730","100","100","5.7323769481038","2.0740575019973","3.66592278075165","61861","20833","41028"
"South-Eastern Asia","2016","56899973","28306412","100","100","13.3783170908583","6.05549873572577","7.36743182926025","76674","34386","42288"
"Northern Africa and Western Asia","2016","45930318","22915204","100","100","16.4900471670426","6.75188861082148","9.80435647906863","76401","31049","45352"
"Western Asia","2016","24614729","12045069","100","100","18.9760379144274","7.53435525806314","11.5285427933774","47369","18219","29150"
"Northern Africa","2016","21315589","10870135","100","100","13.5642387648477","5.88412835031284","7.72556865206279","29032","12830","16202"
"Sub-Saharan Africa","2016","99895733","53912014","100","100","24.9409975359811","10.7297033076896","14.3654310412512","249387","116316","133071"
"Oceania","2016","3128876","1527792","100","100","10.7140237486859","4.64948620565357","6.09286624057077","3381","1424","1957"
"Oceania (exc. Australia and New Zealand)","2016","1155842","603818","100","100","20.1939381648931","8.52569044487778","11.7685830157827","2341","1034","1307"
"Australia and New Zealand","2016","1973034","923975","100","100","5.19492361346352","2.10822320569934","3.09322160934134","1040","390","650"
"Europe, Northern America, Australia and New Zealand","2016","68795206","32845409","100","100","7.56270687478255","2.65795396562992","4.9178242596458","52930","17484","35446"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2016","58055815","28910229","100","100","13.5126211803687","6.10715368395338","7.45097172583972","79015","35420","43595"
"World","2016","625731735","315368928","100","100","13.797167781908","5.79524381987863","8.0485673723528","868204","366590","501614"
"Least developed countries","2017","101662113","54721935","100","100","24.5481308264845","10.5900884846205","14.1074413945237","249901","116519","133382"
"Landlocked developing countries","2017","50035339","26646345","100","100","26.0445950663081","11.0320753873724","15.1799864336509","130671","59119","71552"
"Small island developing States","2017","5799097","2907307","100","100","16.1605542886301","6.46442219276766","9.75921981300564","9443","3771","5672"
"Europe and Northern America","2017","66238759","31955817","100","100","7.49282806961749","2.67129960702597","4.83444270749627","50324","17096","33228"
"Northern America","2017","25134379","12272124","100","100","9.82727798840022","3.41004747059403","6.4391884561137","25002","8384","16618"
"Europe","2017","41104380","19683693","99.99","99.99","6.07142562865792","2.21041439877794","3.86956457112509","25321","8711","16610"
"Latin America and the Caribbean","2017","54493346","27506970","100","100","19.487792817399","7.72661360824472","11.8527609129193","107026","42672","64354"
"Central and Southern Asia","2017","193748163","99729447","100","100","12.5171114589141","5.09216400787748","7.46295001650324","242684","101827","140857"
"Central Asia","2017","6156715","2914715","100","100","8.95652164884253","3.72924771245411","5.24684070508556","5589","2178","3411"
"Southern Asia","2017","187591448","96814732","100","100","12.6364579736657","5.1331672594972","7.54200508775588","237095","99649","137446"
"Eastern and South-Eastern Asia","2017","160184799","77553973","100","100","8.33837566406581","3.45078965236279","4.90451044559861","134869","53617","81252"
"Eastern Asia","2017","103679442","49491759","100","100","5.63198666212805","2.01497036691626","3.62431919098196","59315","19965","39350"
"South-Eastern Asia","2017","56505357","28062214","100","100","13.2730629385218","5.97804105570514","7.33889409300818","75554","33652","41902"
"Northern Africa and Western Asia","2017","46110164","23102116","100","100","15.6743241983101","6.46609525078431","9.26815773826062","72820","29973","42847"
"Western Asia","2017","24630294","12109644","100","100","17.6810542899722","7.1086273383786","10.6481204718825","44085","17278","26807"
"Northern Africa","2017","21479870","10992472","100","100","13.3320632394583","5.7577824514311","7.61814440620174","28735","12695","16040"
"Sub-Saharan Africa","2017","102682192","55481713","100","100","24.9883245080104","10.758977078362","14.3841056930932","256802","120031","136771"
"Oceania","2017","3165152","1542624","100","100","10.6947041463675","4.63069705895763","6.09221830479648","3415","1432","1983"
"Oceania (exc. Australia and New Zealand)","2017","1175516","614007","100","100","19.9589876243149","8.43325524463333","11.6237585020313","2353","1040","1313"
"Australia and New Zealand","2017","1989637","928617","100","100","5.2541580754123","2.10844053928745","3.15236410840557","1062","392","670"
"Europe, Northern America, Australia and New Zealand","2017","68228395","32884434","100","100","7.42669219765424","2.65540899995205","4.7839866388787","51386","17488","33898"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2017","57680873","28676221","100","100","13.4079362235826","6.03067477378581","7.42202124609614","77907","34692","43215"
"World","2017","626622573","316872658","100","100","13.781528152439","5.76873113199228","8.05928889117498","867941","366648","501293"
"Least developed countries","2018","103878730","55792779","100","100","23.8247537467186","10.2010899428566","13.7640723438213","247702","114413","133289"
"Landlocked developing countries","2018","51088216","27240111","100","100","23.9467862809287","10.1321045194307","13.9560862864344","122514","55481","67033"
"Small island developing States","2018","5811757","2913421","100","100","16.1424574842971","6.42873284338337","9.77657563378647","9453","3758","5695"
"Europe and Northern America","2018","65884702","32009869","100","100","7.4020374009669","2.64903257427107","4.76562913350737","49346","16982","32364"
"Northern America","2018","25194081","12383123","100","100","9.98816872509378","3.45558532911558","6.55523557184909","25424","8573","16851"
"Europe","2018","40690621","19626746","99.99","99.99","5.80749381151069","2.13979215309103","3.67556660700348","23921","8408","15513"
"Latin America and the Caribbean","2018","54391525","27372196","100","100","19.1995195711054","7.48733769503557","11.8005364776608","105290","41143","64147"
"Central and Southern Asia","2018","194739490","100135737","100","100","12.3602247886512","5.00443650897112","7.3927850028513","240872","100476","140396"
"Central Asia","2018","6068389","2884693","100","100","8.65815063305919","3.63847062432384","5.038010662536","5319","2103","3216"
"Southern Asia","2018","188671101","97251044","100","100","12.4819061115153","5.04492570108021","7.4746896644309","235553","98373","137180"
"Eastern and South-Eastern Asia","2018","157908677","76874458","100","100","8.23532922588588","3.37441844217173","4.87736906784601","131209","51969","79240"
"Eastern Asia","2018","101769719","48961833","100","100","5.54336983419113","1.96184820424474","3.58856184355505","57199","19230","37969"
"South-Eastern Asia","2018","56138958","27912625","100","100","13.0889118069958","5.84740444470608","7.28410044359926","74010","32739","41271"
"Northern Africa and Western Asia","2018","46368445","23330810","100","100","14.8824426007341","6.15012549046268","8.78635429176954","69448","28786","40662"
"Western Asia","2018","24695814","12197213","100","100","16.2893019748553","6.57653189760974","9.77706928526518","40656","16096","24560"
"Northern Africa","2018","21672631","11133597","100","100","13.2496795895076","5.68277411447579","7.61015225125242","28792","12690","16102"
"Sub-Saharan Africa","2018","105666631","57174944","100","100","23.5244843617443","10.1535344254263","13.5081049448982","248595","116698","131897"
"Oceania","2018","3198298","1557924","100","100","10.7192351627983","4.63963277418661","6.10794099182022","3459","1449","2010"
"Oceania (exc. Australia and New Zealand)","2018","1195187","624739","100","100","19.7683000832002","8.3524810774063","11.511972538586","2369","1048","1321"
"Australia and New Zealand","2018","2003111","933185","100","100","5.35402405845542","2.14625008362882","3.21467346802613","1090","401","689"
"Europe, Northern America, Australia and New Zealand","2018","67887813","32943054","100","100","7.34053850918337","2.63479319753452","4.71817673160598","50436","17383","33053"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2018","57334144","28537363","100","100","13.2268512648762","5.90231292160017","7.36802674272637","76379","33787","42592"
"World","2018","628157765","318455935","100","100","13.4443406515796","5.59736126929244","7.89114899403662","848220","357503","490717"
"Least developed countries","2019","106029481","56890381","100","100","24.472315267641","10.3962134410895","14.2239773308645","259699","118907","140792"
"Landlocked developing countries","2019","52205005","27862040","100","100","26.0820647135162","10.7975586005165","15.4513428933473","136307","60495","75812"
"Small island developing States","2019","5825177","2915991","100","100","15.9893260534034","6.36856451940412","9.68242468027987","9387","3726","5661"
"Europe and Northern America","2019","65773254","32128401","100","100","7.44715494107384","2.68863107864494","4.77135226842499","49483","17300","32183"
"Northern America","2019","25305241","12488040","100","100","10.2769562862873","3.60255224080428","6.69853587089481","26243","9014","17229"
"Europe","2019","40468014","19640361","99.99","99.99","5.68297103863036","2.10706253026598","3.58345908072208","23239","8285","14954"
"Latin America and the Caribbean","2019","54227129","27200914","100","100","18.804625201737","7.20057770194242","11.6882093594841","102863","39314","63549"
"Central and Southern Asia","2019","195455956","100351047","100","100","12.095378630181","4.87751164239245","7.25324477361693","236598","98132","138466"
"Central Asia","2019","5985160","2867349","100","100","8.40398392731578","3.55792781688578","4.86335959280882","5084","2044","3040"
"Southern Asia","2019","189470796","97483699","100","100","12.2143893601258","4.91629897137209","7.33414724933139","231514","96088","135426"
"Eastern and South-Eastern Asia","2019","156086805","76509951","100","100","8.13889524120393","3.30136623558657","4.85355235949969","128035","50601","77434"
"Eastern Asia","2019","100165550","48620463","100","100","5.4569825041122","1.91659252349123","3.54718849557096","55288","18655","36633"
"South-Eastern Asia","2019","55921255","27889489","100","100","12.9207326818001","5.71089353209397","7.2512502679609","72747","31946","40801"
